player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Plomb,F,29,9,16,4,9,1,3,0,8,8,1,3,0,1,2,23,TRUE,2015-11-15,Binghamton,A
L. Toomey,F,22,2,7,0,3,2,2,3,5,8,4,1,0,0,4,6,TRUE,2015-11-15,Binghamton,A
K. Ferguson,C,27,4,4,0,0,4,6,3,5,8,1,0,1,1,4,12,TRUE,2015-11-15,Binghamton,A
K. Wilson,G,29,5,14,3,9,3,3,0,0,0,1,1,0,3,3,16,TRUE,2015-11-15,Binghamton,A
J. Fox,G,24,0,3,0,1,2,4,0,3,3,5,0,1,3,2,2,TRUE,2015-11-15,Binghamton,A
K. Edwards,F,15,2,7,2,4,0,0,1,4,5,2,1,0,1,4,6,FALSE,2015-11-15,Binghamton,A
M. Hoffman,F,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,FALSE,2015-11-15,Binghamton,A
T. Rollo,F,6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,FALSE,2015-11-15,Binghamton,A
A. Roe,F,13,2,4,2,2,0,0,1,0,1,0,0,0,0,0,6,FALSE,2015-11-15,Binghamton,A
J. Emezie,G,12,0,4,0,1,0,0,0,2,2,1,0,0,2,3,0,FALSE,2015-11-15,Binghamton,A
R. Brown,G,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,FALSE,2015-11-15,Binghamton,A
S. Mammel,G,14,1,2,0,1,2,2,0,2,2,2,0,0,1,1,4,FALSE,2015-11-15,Binghamton,A
TEAM,NA,NA,25,61,11,30,14,20,9,33,42,17,6,2,15,27,75,FALSE,2015-11-15,Binghamton,A
