player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
W. Weeks,F,13,2,2,0,0,0,0,0,3,3,2,0,1,0,4,4,TRUE,2013-02-02,Campbell,A
J. Atkinson,F,36,9,16,2,3,2,2,0,4,4,3,3,0,2,1,22,TRUE,2013-02-02,Campbell,A
D.J. Cunningham,C,36,6,8,0,0,5,6,3,3,6,3,1,2,3,2,17,TRUE,2013-02-02,Campbell,A
K. Hornsby,G,36,5,11,1,2,3,4,0,4,4,8,0,0,5,3,14,TRUE,2013-02-02,Campbell,A
T. Meyer,G,38,4,7,3,4,1,1,0,1,1,5,4,0,5,3,12,TRUE,2013-02-02,Campbell,A
S. Hughes,F,11,3,3,1,1,0,0,2,0,2,0,1,1,1,0,7,FALSE,2013-02-02,Campbell,A
M. Neely,F,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-02-02,Campbell,A
J. NwannunuJ,C,21,0,4,0,0,2,2,3,2,5,1,1,1,0,1,2,FALSE,2013-02-02,Campbell,A
J. Roberts,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2013-02-02,Campbell,A
J. Seligson,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-02-02,Campbell,A
C. Littlejohn,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-02-02,Campbell,A
Z. Davis,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-02-02,Campbell,A
TEAM,NA,NA,29,52,7,10,13,15,10,17,27,22,10,5,16,15,78,FALSE,2013-02-02,Campbell,A
