player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Tshisumpa,F,14,1,3,0,0,0,0,1,2,3,0,1,0,1,5,2,TRUE,2019-11-30,Lamar,H
J. Walker III,F,30,6,10,1,3,7,11,2,3,5,1,1,0,4,3,20,TRUE,2019-11-30,Lamar,H
J. Hopkins,F,32,4,6,1,3,1,2,2,5,7,1,0,0,4,5,10,TRUE,2019-11-30,Lamar,H
D. Lumpkin,G,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,TRUE,2019-11-30,Lamar,H
T. Armstrong,G,35,5,12,1,1,6,8,0,5,5,4,2,0,2,1,17,TRUE,2019-11-30,Lamar,H
Y. Rasas,F,6,1,3,0,1,0,0,0,0,0,0,0,0,3,2,2,FALSE,2019-11-30,Lamar,H
C. Baldwin,F,30,4,7,0,1,1,2,0,5,5,1,1,0,3,3,9,FALSE,2019-11-30,Lamar,H
J. Jones,G,22,3,6,2,4,0,0,0,0,0,1,0,0,1,2,8,FALSE,2019-11-30,Lamar,H
B. Etienne,G,12,1,4,0,3,4,5,0,0,0,1,0,0,0,0,6,FALSE,2019-11-30,Lamar,H
J. Andrews,G,8,0,1,0,1,2,2,1,0,1,2,1,0,0,0,2,FALSE,2019-11-30,Lamar,H
J. Redus,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2019-11-30,Lamar,H
TEAM,NA,NA,25,53,5,18,21,30,10,24,34,11,6,0,19,22,76,FALSE,2019-11-30,Lamar,H
