player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. James,F,21,4,10,1,3,0,0,1,3,4,0,1,0,1,2,9,TRUE,2007-01-18,New Hampshire,H
L. Trifunovic,F,34,5,10,0,0,1,2,1,5,6,3,0,0,3,3,11,TRUE,2007-01-18,New Hampshire,H
S. ProctorS,F,27,6,11,2,5,2,3,0,0,0,1,1,0,3,2,16,TRUE,2007-01-18,New Hampshire,H
G. Olomo,C,20,1,3,0,0,0,2,2,6,8,0,1,0,0,5,2,TRUE,2007-01-18,New Hampshire,H
J. Montgomery,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2007-01-18,New Hampshire,H
T. Hailey,G,32,2,3,1,2,0,0,0,2,2,3,1,0,0,2,5,FALSE,2007-01-18,New Hampshire,H
M. Gordon,G,38,8,12,3,5,1,1,0,1,1,4,6,1,0,4,20,FALSE,2007-01-18,New Hampshire,H
D. Jackson,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2007-01-18,New Hampshire,H
R. Forbes,G,26,3,6,1,2,2,2,1,0,1,2,0,0,1,2,9,FALSE,2007-01-18,New Hampshire,H
TEAM,NA,NA,29,55,8,17,6,10,6,17,23,13,10,1,8,20,72,FALSE,2007-01-18,New Hampshire,H
