player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Mays,F,29,5,11,0,0,2,4,7,4,11,0,2,0,2,3,12,TRUE,2015-01-17,UT Rio Grande Valley,H
J. Airington,F,34,1,6,1,2,2,2,2,2,4,6,0,1,2,4,5,TRUE,2015-01-17,UT Rio Grande Valley,H
A. Ahmed,C,36,4,9,0,0,6,8,1,6,7,1,0,2,1,3,14,TRUE,2015-01-17,UT Rio Grande Valley,H
T. Corbin,G,21,2,4,0,1,0,0,0,1,1,4,0,0,1,0,4,TRUE,2015-01-17,UT Rio Grande Valley,H
C. Conners,G,21,3,9,2,5,0,0,1,2,3,1,1,0,0,1,8,TRUE,2015-01-17,UT Rio Grande Valley,H
K. Jones,F,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2015-01-17,UT Rio Grande Valley,H
A. Ahmed,C,10,2,3,1,2,0,0,1,0,1,0,0,0,0,1,5,FALSE,2015-01-17,UT Rio Grande Valley,H
J. Maynor,G,31,5,11,3,8,2,2,0,2,2,2,4,0,0,1,15,FALSE,2015-01-17,UT Rio Grande Valley,H
B. Wrapp,G,17,0,2,0,0,3,5,0,1,1,3,3,0,1,3,3,FALSE,2015-01-17,UT Rio Grande Valley,H
TEAM,NA,NA,22,55,7,18,15,21,12,19,31,17,10,3,8,16,66,FALSE,2015-01-17,UT Rio Grande Valley,H
