player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
I. Mushila,F,20,5,7,0,0,0,1,0,3,3,1,1,0,2,2,10,TRUE,2021-12-14,Minnesota,A
D. Keys,F,17,0,3,0,0,2,2,0,4,4,1,1,0,0,3,2,TRUE,2021-12-14,Minnesota,A
S. Fryer,G,32,2,5,1,1,0,0,0,0,0,2,1,0,0,3,5,TRUE,2021-12-14,Minnesota,A
J. Jackson,G,32,5,11,1,2,4,4,2,1,3,3,5,1,1,4,15,TRUE,2021-12-14,Minnesota,A
M. Smith,G,15,0,4,0,2,0,0,1,1,2,0,2,0,2,1,0,TRUE,2021-12-14,Minnesota,A
S. Faramade,C,14,0,1,0,0,1,2,1,0,1,0,0,0,0,1,1,FALSE,2021-12-14,Minnesota,A
T. Murdix,G,21,7,12,2,2,2,2,0,5,5,2,3,0,1,4,18,FALSE,2021-12-14,Minnesota,A
J. Roberts,G,12,3,6,1,4,0,0,0,1,1,0,0,0,0,4,7,FALSE,2021-12-14,Minnesota,A
T. Nickelson,G,11,1,4,0,2,0,0,1,1,2,1,2,0,0,0,2,FALSE,2021-12-14,Minnesota,A
T. Tennyson,G,25,5,17,1,5,0,0,0,0,0,1,2,1,0,1,11,FALSE,2021-12-14,Minnesota,A
E. White,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2021-12-14,Minnesota,A
TEAM,NA,NA,28,70,6,18,9,11,7,16,23,11,17,2,6,23,71,FALSE,2021-12-14,Minnesota,A
