player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Clark,F,18,1,6,0,0,0,0,3,2,5,0,0,0,2,4,2,TRUE,2012-12-14,Miami,A
W. Clayton,F,20,5,9,0,0,1,4,6,0,6,0,1,2,1,1,11,TRUE,2012-12-14,Miami,A
D. Ingram,G,23,2,9,0,4,0,1,0,2,2,0,1,0,1,5,4,TRUE,2012-12-14,Miami,A
T. Williams,G,24,0,8,0,1,0,2,0,0,0,0,0,0,1,4,0,TRUE,2012-12-14,Miami,A
P. Henry,G,27,3,8,0,2,0,0,1,4,5,1,1,0,3,4,6,TRUE,2012-12-14,Miami,A
C. Braswell,F,27,5,10,1,2,2,2,0,6,6,0,0,1,2,2,13,FALSE,2012-12-14,Miami,A
J. ThompsonJ,C,13,1,5,0,1,0,0,0,3,3,0,0,0,0,1,2,FALSE,2012-12-14,Miami,A
M. Thorne Jr.,C,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,FALSE,2012-12-14,Miami,A
D. Mayfield,G,25,1,2,0,1,0,0,1,3,4,2,0,0,3,2,2,FALSE,2012-12-14,Miami,A
C. Lewis,G,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,2012-12-14,Miami,A
E. Victor Nickerson,G,16,1,4,1,2,1,2,0,0,0,2,1,0,3,1,4,FALSE,2012-12-14,Miami,A
I. Benkovic,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-12-14,Miami,A
TEAM,NA,NA,20,63,2,14,4,11,15,25,40,5,4,3,16,24,46,FALSE,2012-12-14,Miami,A
