game_id,away,home,away_rank,home_rank,away_score,home_score,date
401714913,Kentucky,Gonzaga,4,7,90,89,2024-12-07
401715446,Wisconsin,Marquette,11,5,74,88,2024-12-07
401706950,Butler,Houston,NA,17,51,79,2024-12-07
401724771,Pittsburgh,Virginia Tech,18,NA,64,59,2024-12-07
401724770,Georgia Tech,North Carolina,NA,20,65,68,2024-12-07
401721284,Alcorn State,Oklahoma,NA,21,78,94,2024-12-07
401715323,Lindenwood,Ole Miss,NA,23,53,86,2024-12-07
401722347,San Diego,San Diego State,NA,24,57,74,2024-12-07
401706977,Kansas State,St. John's,NA,NA,71,88,2024-12-07
401727257,East Texas A&M,Incarnate Word,NA,NA,53,65,2024-12-07
401724769,Syracuse,Notre Dame,NA,NA,64,69,2024-12-07
401724768,Clemson,Miami,NA,NA,65,55,2024-12-07
401724767,Boston College,Wake Forest,NA,NA,66,72,2024-12-07
401721703,Princeton,Furman,NA,NA,63,69,2024-12-07
401721314,Rutgers,Ohio State,NA,NA,66,80,2024-12-07
401721313,Nebraska,Michigan State,NA,NA,52,89,2024-12-07
401718423,UMass Lowell,Massachusetts,NA,NA,96,83,2024-12-07
401715537,Providence,Rhode Island,NA,NA,63,69,2024-12-07
401718353,South Florida,Loyola Chicago,NA,NA,72,74,2024-12-07
401722103,UMBC,Towson,NA,NA,84,71,2024-12-07
401721819,UAlbany,Boston University,NA,NA,74,80,2024-12-07
401721138,Lehman College,Fairleigh Dickinson,NA,NA,54,98,2024-12-07
401714402,Wright State,Detroit Mercy,NA,NA,80,72,2024-12-07
401711709,Queens University,VMI,NA,NA,81,78,2024-12-07
401729757,Pennsylvania,Drexel,NA,NA,47,60,2024-12-07
401727420,UNC Greensboro,North Carolina A&T,NA,NA,67,55,2024-12-07
401727124,North Carolina Central,Gardner-Webb,NA,NA,78,77,2024-12-07
401726054,Marshall,UNC Wilmington,NA,NA,69,78,2024-12-07
401722595,Western Kentucky,Evansville,NA,NA,79,65,2024-12-07
401722311,Southern Utah,Arizona,NA,NA,66,102,2024-12-07
401721987,Tennessee Tech,West Georgia,NA,NA,73,78,2024-12-07
401721821,Navy,NJIT,NA,NA,64,69,2024-12-07
401721820,Loyola Maryland,Delaware State,NA,NA,77,80,2024-12-07
401721705,Vermont,Yale,NA,NA,50,65,2024-12-07
401721704,Merchant Marine Academy,Columbia,NA,NA,49,98,2024-12-07
401721312,Iowa,Michigan,NA,NA,83,85,2024-12-07
401721088,Central Connecticut,Holy Cross,NA,NA,69,56,2024-12-07
401721072,Defiance,Toledo,NA,NA,49,111,2024-12-07
401721005,Morgan State,Bowling Green,NA,NA,81,102,2024-12-07
401720902,South Dakota,Northern Arizona,NA,NA,82,95,2024-12-07
401720734,New Orleans,Nicholls,NA,NA,70,73,2024-12-07
401719234,St. Andrews,UNC Asheville,NA,NA,64,120,2024-12-07
401718252,Lehigh,Dayton,NA,NA,62,86,2024-12-07
401716883,Tulane,George Mason,NA,NA,64,76,2024-12-07
401716160,UTSA,Arkansas,NA,NA,60,75,2024-12-07
401715331,East Carolina,South Carolina,NA,NA,68,75,2024-12-07
401714403,Oakland,Youngstown State,NA,NA,50,66,2024-12-07
401714401,Northern Kentucky,IU Indianapolis,NA,NA,66,64,2024-12-07
401724772,Virginia,SMU,NA,NA,51,63,2024-12-07
401727312,Southern Indiana,Southern Illinois,NA,NA,73,70,2024-12-07
401727265,Brescia,Bellarmine,NA,NA,66,94,2024-12-07
401722153,Stony Brook,Air Force,NA,NA,61,69,2024-12-07
401722139,Southern,Tulsa,NA,NA,70,66,2024-12-07
401721176,Lafayette,Mercyhurst,NA,NA,77,73,2024-12-07
401720988,SUNY-Brockport,Akron,NA,NA,48,101,2024-12-07
401720904,Montana,St. Thomas-Minnesota,NA,NA,81,88,2024-12-07
401719274,South Carolina Upstate,Western Carolina,NA,NA,74,68,2024-12-07
401714404,Cleveland State,Green Bay,NA,NA,83,61,2024-12-07
401722565,Middle Tennessee,Belmont,NA,NA,79,82,2024-12-07
401725819,Utah Valley,James Madison,NA,NA,61,78,2024-12-07
401725509,Seattle U,UTEP,NA,NA,72,88,2024-12-07
401724774,Florida State,NC State,NA,NA,74,84,2024-12-07
401724773,Stanford,California,NA,NA,89,81,2024-12-07
401722218,Washington State,Boise State,NA,NA,74,69,2024-12-07
401721063,Morehead State,Ohio,NA,NA,76,88,2024-12-07
401720905,Omaha,Sacramento State,NA,NA,70,60,2024-12-07
401720711,LeTourneau,McNeese,NA,NA,69,103,2024-12-07
401719340,Buffalo,St. Bonaventure,NA,NA,55,65,2024-12-07
401718141,George Washington,Old Dominion,NA,NA,78,70,2024-12-07
401715454,UNLV,Creighton,NA,NA,65,83,2024-12-07
401709977,Hawai'i,Long Beach State,NA,NA,68,76,2024-12-07
401729755,Villanova,Temple,NA,NA,94,65,2024-12-07
401726455,Northwestern State,Houston Christian,NA,NA,64,57,2024-12-07
401720753,Stephen F. Austin,Texas A&M-Corpus Christi,NA,NA,48,67,2024-12-07
401727346,Montreat,UT Martin,NA,NA,60,112,2024-12-07
401725202,Grambling,Pepperdine,NA,NA,57,85,2024-12-07
401720565,Idaho,Oregon State,NA,NA,62,78,2024-12-07
401719654,Denver,Portland State,NA,NA,68,67,2024-12-07
401724708,Texas Southern,Sam Houston,NA,NA,71,87,2024-12-07
401720671,Lamar,UT Rio Grande Valley,NA,NA,84,52,2024-12-07
401721315,USC,Washington,NA,NA,85,61,2024-12-07
401721157,Binghamton,Le Moyne,NA,NA,72,62,2024-12-07
401715918,Northern Illinois,Northern Iowa,NA,NA,57,101,2024-12-07
401729758,Saint Joseph's,La Salle,NA,NA,82,68,2024-12-07
401726031,Wofford,Elon,NA,NA,56,79,2024-12-07
401722601,Pacific,Illinois State,NA,NA,61,72,2024-12-07
401722230,Fresno State,Santa Clara,NA,NA,66,81,2024-12-07
401721956,Central Arkansas,Arkansas-Pine Bluff,NA,NA,78,84,2024-12-07
401720572,East Tennessee State,Wichita State,NA,NA,87,96,2024-12-07
401720542,Saint Mary's,Utah,NA,NA,72,63,2024-12-07
401719254,Coastal Carolina,Winthrop,NA,NA,89,96,2024-12-07
401718711,Mississippi Valley State,Liberty,NA,NA,52,89,2024-12-07
401718472,Eastern Washington,South Dakota State,NA,NA,53,74,2024-12-07
401711749,North Florida,Georgia Southern,NA,NA,91,93,2024-12-07
401725385,Life Pacific,Grand Canyon,NA,NA,52,100,2024-12-07
401722445,Indiana State,Missouri State,NA,NA,80,77,2024-12-07
401720906,Oral Roberts,Idaho State,NA,NA,55,71,2024-12-07
401720520,Weber State,North Dakota,NA,NA,75,80,2024-12-07
401719375,Northern Colorado,North Dakota State,NA,NA,70,82,2024-12-07
401714354,Cal State Northridge,Cal Poly,NA,NA,102,91,2024-12-07
401714352,Cal State Fullerton,UC Riverside,NA,NA,68,75,2024-12-07
