player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Cunningham,F,23,7,8,0,0,4,5,2,3,5,0,0,0,4,4,18,TRUE,2019-02-26,UMass,A
R. Mikesell,F,35,1,7,1,4,4,4,0,5,5,4,4,0,2,2,7,TRUE,2019-02-26,UMass,A
O. Toppin,F,33,8,10,1,1,2,4,1,7,8,2,1,1,2,2,19,TRUE,2019-02-26,UMass,A
J. Davis,G,35,5,12,1,6,2,6,0,3,3,1,3,0,2,2,13,TRUE,2019-02-26,UMass,A
J. Crutcher,G,33,3,7,0,0,4,4,0,0,0,4,0,1,3,1,10,TRUE,2019-02-26,UMass,A
F. Policelli,F,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2019-02-26,UMass,A
D. Cohill,G,12,0,1,0,1,0,0,0,0,0,2,0,0,0,5,0,FALSE,2019-02-26,UMass,A
T. Landers,G,22,2,2,0,0,1,2,2,8,10,2,2,0,0,2,5,FALSE,2019-02-26,UMass,A
J. Westerfield,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2019-02-26,UMass,A
TEAM,NA,NA,26,47,3,12,17,25,5,26,31,15,10,2,13,18,72,FALSE,2019-02-26,UMass,A
