player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Kennedy,F,29,3,3,0,0,2,2,1,5,6,0,1,1,2,2,8,TRUE,2018-12-13,North Carolina Central,H
M. Hines,C,25,6,9,0,0,3,6,4,2,6,2,1,0,2,3,15,TRUE,2018-12-13,North Carolina Central,H
K. Hunt,G,28,3,10,0,2,2,2,1,4,5,4,1,0,3,3,8,TRUE,2018-12-13,North Carolina Central,H
J. Greenwood,G,23,0,2,0,2,4,4,0,1,1,3,0,0,5,2,4,TRUE,2018-12-13,North Carolina Central,H
R. Brown,G,38,5,9,0,2,2,2,3,8,11,2,2,0,1,0,12,TRUE,2018-12-13,North Carolina Central,H
A. Brown,F,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2018-12-13,North Carolina Central,H
W. Robinson,F,24,4,8,0,1,2,2,2,3,5,3,1,0,1,1,10,FALSE,2018-12-13,North Carolina Central,H
J. Harvey,G,31,4,10,2,8,9,9,0,1,1,2,1,0,1,1,19,FALSE,2018-12-13,North Carolina Central,H
M. Hutchinson,G,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,FALSE,2018-12-13,North Carolina Central,H
TEAM,NA,NA,25,51,2,15,25,29,11,24,35,16,7,1,16,12,77,FALSE,2018-12-13,North Carolina Central,H
