player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Bowers,F,22,3,6,0,0,0,2,0,1,1,1,0,0,2,4,6,TRUE,2012-11-23,Louisville,N
A. Oriakhi,F,29,7,11,0,0,1,5,4,4,8,0,1,1,2,2,15,TRUE,2012-11-23,Louisville,N
K. Bell,G,19,0,0,0,0,4,4,0,3,3,1,1,0,1,1,4,TRUE,2012-11-23,Louisville,N
E. Ross,G,21,1,4,1,3,2,2,1,1,2,1,1,0,1,3,5,TRUE,2012-11-23,Louisville,N
P. Pressey,G,35,6,15,3,6,0,0,1,2,3,7,0,0,8,2,15,TRUE,2012-11-23,Louisville,N
S. Jankovic,F,12,0,3,0,2,1,2,2,2,4,1,0,0,0,1,1,FALSE,2012-11-23,Louisville,N
R. Rosburg,F,6,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,FALSE,2012-11-23,Louisville,N
T. Criswell,F,23,4,5,0,0,1,2,2,5,7,2,0,1,3,1,9,FALSE,2012-11-23,Louisville,N
N. Webster-Chan,G,33,2,6,1,4,1,2,1,5,6,0,0,0,3,2,6,FALSE,2012-11-23,Louisville,N
TEAM,NA,NA,23,50,5,15,10,19,11,26,37,13,3,2,23,17,61,FALSE,2012-11-23,Louisville,N
