player_id,player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4703164,C. Gordon,F,24,2,5,0,0,2,4,3,8,11,1,1,2,1,5,6,Grambling,Alabama State,FALSE,TRUE,2023-02-04,A
4897223,J. Smith,G,33,5,10,1,1,1,2,2,3,5,2,2,4,2,3,12,Grambling,Alabama State,FALSE,TRUE,2023-02-04,A
4702762,S. Cowart,G,33,4,6,0,0,3,4,0,4,4,0,0,1,1,3,11,Grambling,Alabama State,FALSE,TRUE,2023-02-04,A
4279307,V. Cotton,G,32,7,13,5,9,3,6,1,3,4,2,0,0,4,1,22,Grambling,Alabama State,FALSE,TRUE,2023-02-04,A
4278638,C. Christon,G,33,3,8,2,5,2,2,0,5,5,3,0,3,0,3,10,Grambling,Alabama State,FALSE,TRUE,2023-02-04,A
4897848,M. Lamin,F,7,1,1,0,0,2,2,1,1,2,0,0,0,1,5,4,Grambling,Alabama State,FALSE,FALSE,2023-02-04,A
4592830,J. Aku,F,13,0,1,0,0,1,2,0,2,2,0,0,0,1,2,1,Grambling,Alabama State,FALSE,FALSE,2023-02-04,A
4594071,T. Moton,G,17,3,6,1,3,0,1,0,1,1,1,1,0,2,2,7,Grambling,Alabama State,FALSE,FALSE,2023-02-04,A
4594070,Z. Munford,G,8,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,Grambling,Alabama State,FALSE,FALSE,2023-02-04,A
NA,TEAM,NA,NA,25,51,9,19,14,23,7,30,37,9,4,10,13,24,73,Grambling,Alabama State,FALSE,FALSE,2023-02-04,A
