player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Wyatt,F,14,0,4,0,0,0,2,4,3,7,0,1,0,1,1,0,TRUE,2005-11-26,UNC Wilmington,H
J. Atoyebi,F,25,3,9,0,0,9,12,4,5,9,0,0,2,3,3,15,TRUE,2005-11-26,UNC Wilmington,H
C. Chalko,F,21,0,6,0,5,2,2,1,3,4,0,0,0,1,0,2,TRUE,2005-11-26,UNC Wilmington,H
S. Harris,F,19,1,1,0,0,2,2,3,1,4,2,1,1,2,1,4,TRUE,2005-11-26,UNC Wilmington,H
S. Rice,G,13,3,4,0,0,0,0,0,1,1,1,0,0,3,5,6,TRUE,2005-11-26,UNC Wilmington,H
M. Watson,G,36,3,12,1,4,6,6,1,6,7,0,2,0,4,3,13,FALSE,2005-11-26,UNC Wilmington,H
M. Brandon,G,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2005-11-26,UNC Wilmington,H
B. Waters,G,31,2,8,1,3,2,2,0,3,3,0,0,0,1,5,7,FALSE,2005-11-26,UNC Wilmington,H
B. James,G,36,2,7,0,4,0,0,0,2,2,1,3,0,1,3,4,FALSE,2005-11-26,UNC Wilmington,H
TEAM,NA,NA,14,52,2,17,21,26,14,25,39,4,7,3,16,21,51,FALSE,2005-11-26,UNC Wilmington,H
