player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Tiffin,F,9,1,1,0,0,0,0,0,2,2,0,0,0,0,4,2,TRUE,2014-02-22,Northern Colorado,H
Z. Mills,F,29,3,8,1,4,1,2,0,2,2,0,0,0,1,4,8,TRUE,2014-02-22,Northern Colorado,H
D. Garrity,G,32,2,7,1,4,4,4,0,3,3,6,0,1,2,1,9,TRUE,2014-02-22,Northern Colorado,H
C. Demps,G,34,3,4,1,2,0,0,0,3,3,3,0,0,2,3,7,TRUE,2014-02-22,Northern Colorado,H
M. McKinney,G,38,8,18,2,4,11,12,3,8,11,6,2,1,1,2,29,TRUE,2014-02-22,Northern Colorado,H
J. Salley,F,12,3,4,0,0,1,1,3,2,5,0,1,0,2,3,7,FALSE,2014-02-22,Northern Colorado,H
J. Quigley,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2014-02-22,Northern Colorado,H
N. Hornsby,F,10,1,3,0,0,1,2,1,1,2,1,1,1,0,3,3,FALSE,2014-02-22,Northern Colorado,H
E. Stuteville,C,26,4,7,0,0,6,8,4,8,12,0,1,1,4,3,14,FALSE,2014-02-22,Northern Colorado,H
D. Barlett,G,10,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,FALSE,2014-02-22,Northern Colorado,H
TEAM,NA,NA,25,52,5,14,24,29,13,32,45,17,5,4,12,25,79,FALSE,2014-02-22,Northern Colorado,H
