player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Cohen,F,23,6,11,2,3,0,0,1,4,5,2,0,1,0,4,14,TRUE,2012-11-22,Vanderbilt,N
D. Brooks,F,24,7,13,0,2,5,6,4,2,6,1,0,1,2,0,19,TRUE,2012-11-22,Vanderbilt,N
C. Czerapowicz,G,23,3,6,1,3,0,0,0,1,1,1,1,0,0,2,7,TRUE,2012-11-22,Vanderbilt,N
T. Kalinoski,G,33,2,8,2,7,0,0,0,4,4,3,2,0,1,1,6,TRUE,2012-11-22,Vanderbilt,N
N. Cochran,G,26,4,5,4,4,2,2,0,0,0,2,0,0,5,4,14,TRUE,2012-11-22,Vanderbilt,N
J. Belford,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-11-22,Vanderbilt,N
C. Perkey,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-11-22,Vanderbilt,N
Y. Mejri,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-11-22,Vanderbilt,N
A. Mackay,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-11-22,Vanderbilt,N
C. Mann,F,25,3,9,0,1,0,0,3,4,7,1,0,0,0,0,6,FALSE,2012-11-22,Vanderbilt,N
J. Barham,G,14,4,4,0,0,1,2,1,4,5,0,0,0,0,0,9,FALSE,2012-11-22,Vanderbilt,N
C. Tormey,G,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2012-11-22,Vanderbilt,N
M. Archie II,G,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2012-11-22,Vanderbilt,N
T. Droney,G,23,0,2,0,1,0,0,0,2,2,4,1,0,0,0,0,FALSE,2012-11-22,Vanderbilt,N
TEAM,NA,NA,29,58,9,21,8,10,10,22,32,14,4,2,9,11,75,FALSE,2012-11-22,Vanderbilt,N
