player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Trapani,F,24,2,7,1,4,3,4,1,3,4,1,0,0,1,1,8,TRUE,2009-01-10,Miami,H
C. Raji,F,9,2,3,0,0,0,0,3,1,4,1,0,0,0,4,4,TRUE,2009-01-10,Miami,H
R. SandersR,F,33,6,11,4,8,2,3,1,4,5,1,3,3,2,3,18,TRUE,2009-01-10,Miami,H
J. Southern,C,26,0,3,0,0,0,0,1,1,2,2,0,0,3,4,0,TRUE,2009-01-10,Miami,H
T. Rice,G,35,6,18,3,12,6,8,3,5,8,4,1,0,4,3,21,TRUE,2009-01-10,Miami,H
T. Roche,F,16,1,5,0,1,0,0,0,2,2,1,0,0,1,4,2,FALSE,2009-01-10,Miami,H
C. Dunn,F,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,2009-01-10,Miami,H
E. Ravenel,F,5,0,1,0,0,2,2,0,1,1,0,0,1,0,1,2,FALSE,2009-01-10,Miami,H
B. Paris,G,4,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,FALSE,2009-01-10,Miami,H
R. Jackson,G,31,2,5,1,2,9,10,4,1,5,1,2,0,2,1,14,FALSE,2009-01-10,Miami,H
D. Elmore,G,7,1,2,0,0,0,0,0,1,1,0,0,0,1,0,2,FALSE,2009-01-10,Miami,H
TEAM,NA,NA,20,55,9,27,22,27,15,20,35,13,6,4,14,23,71,FALSE,2009-01-10,Miami,H
