game_id,away,home,away_rank,home_rank,away_score,home_score,date
401725726,Baylor,Houston,NA,6,65,76,2025-02-10
401724863,North Carolina,Clemson,NA,23,65,85,2025-02-10
401721899,Lafayette,American University,NA,NA,58,60,2025-02-10
401722145,Southern,Alabama State,NA,NA,81,82,2025-02-10
401722129,Florida A&M,Prairie View A&M,NA,NA,78,67,2025-02-10
401721296,Mississippi Valley State,Alcorn State,NA,NA,39,86,2025-02-10
401720723,East Texas A&M,McNeese,NA,NA,51,67,2025-02-10
401726451,Northwestern State,Nicholls,NA,NA,72,60,2025-02-10
401721216,UT Rio Grande Valley,Stephen F. Austin,NA,NA,75,85,2025-02-10
401716128,New Orleans,Incarnate Word,NA,NA,65,75,2025-02-10
401723737,Howard,Maryland Eastern Shore,NA,NA,77,57,2025-02-10
401722077,Arkansas-Pine Bluff,Jackson State,NA,NA,78,94,2025-02-10
401722047,Bethune-Cookman,Texas Southern,NA,NA,80,77,2025-02-10
401721245,Grambling,Alabama A&M,NA,NA,72,61,2025-02-10
401720680,Texas A&M-Corpus Christi,Lamar,NA,NA,56,67,2025-02-10
401715975,SE Louisiana,Houston Christian,NA,NA,69,60,2025-02-10
401714261,North Carolina A&T,Campbell,NA,NA,62,66,2025-02-10
401725583,Charlotte,Florida Atlantic,NA,NA,75,87,2025-02-10
