player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
N. Pollard Jr.,F,34,5,7,1,1,3,3,2,3,5,1,1,2,2,2,14,TRUE,2022-02-09,Delaware State,A
C. Davis,G,29,2,7,0,5,0,0,1,5,6,0,0,0,3,2,4,TRUE,2022-02-09,Delaware State,A
Z. Styles,G,28,5,9,0,1,3,6,0,4,4,1,3,0,1,2,13,TRUE,2022-02-09,Delaware State,A
D. Phillip,G,34,2,7,1,4,1,4,1,5,6,3,2,0,2,2,6,TRUE,2022-02-09,Delaware State,A
K. Voyles,G,26,3,9,2,5,1,1,2,1,3,0,1,0,1,0,9,TRUE,2022-02-09,Delaware State,A
K. Thompson,F,9,0,1,0,1,0,0,0,2,2,1,1,0,0,3,0,FALSE,2022-02-09,Delaware State,A
M. Akinsanya,F,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2022-02-09,Delaware State,A
D. Nugent,G,27,4,11,2,7,0,0,0,2,2,1,3,0,3,2,10,FALSE,2022-02-09,Delaware State,A
M. Mensah,G,7,1,2,0,1,0,0,1,0,1,1,1,0,3,1,2,FALSE,2022-02-09,Delaware State,A
TEAM,NA,NA,22,54,6,25,8,14,10,23,33,8,12,2,16,15,58,FALSE,2022-02-09,Delaware State,A
