game_id,away,home,away_rank,home_rank,away_score,home_score,date
401724912,Wake Forest,Duke,NA,2,60,93,2025-03-03
401725774,Kansas,Houston,NA,3,59,65,2025-03-03
401743802,Austin Peay,North Alabama,NA,NA,64,90,2025-03-03
401743800,Queens University,Florida Gulf Coast,NA,NA,71,65,2025-03-03
401743799,Eastern Kentucky,Jacksonville,NA,NA,67,78,2025-03-03
401722065,Southern,Florida A&M,NA,NA,73,70,2025-03-03
401722051,Grambling,Bethune-Cookman,NA,NA,71,78,2025-03-03
401721301,Texas Southern,Alcorn State,NA,NA,75,59,2025-03-03
401720727,McNeese,Stephen F. Austin,NA,NA,95,64,2025-03-03
401727818,Howard,South Carolina State,NA,NA,69,79,2025-03-03
401723765,Norfolk State,North Carolina Central,NA,NA,87,91,2025-03-03
401723712,Delaware State,Morgan State,NA,NA,81,87,2025-03-03
401716134,Incarnate Word,Northwestern State,NA,NA,57,73,2025-03-03
401716069,SE Louisiana,UT Rio Grande Valley,NA,NA,76,77,2025-03-03
401715981,Houston Christian,East Texas A&M,NA,NA,59,63,2025-03-03
401743801,Central Arkansas,Lipscomb,NA,NA,66,84,2025-03-03
401723701,Maryland Eastern Shore,Coppin State,NA,NA,72,59,2025-03-03
401720745,New Orleans,Texas A&M-Corpus Christi,NA,NA,62,95,2025-03-03
401720684,Nicholls,Lamar,NA,NA,53,65,2025-03-03
401725617,Wichita State,North Texas,NA,NA,66,68,2025-03-03
401722079,Prairie View A&M,Jackson State,NA,NA,74,88,2025-03-03
401721467,UCLA,Northwestern,NA,NA,73,69,2025-03-03
401720939,Northern Arizona,Idaho State,NA,NA,82,79,2025-03-03
401720658,Idaho,Montana State,NA,NA,60,75,2025-03-03
401719393,Northern Colorado,Weber State,NA,NA,68,63,2025-03-03
401719672,Sacramento State,Portland State,NA,NA,56,59,2025-03-03
