player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Kickert,F,34,4,13,1,3,0,0,3,4,7,1,0,0,3,2,9,TRUE,2004-11-19,Mississippi State,H
B. Collins,F,18,0,6,0,4,3,4,0,1,1,2,1,0,0,1,3,TRUE,2004-11-19,Mississippi State,H
J. Sanders,G,29,2,3,0,1,4,5,2,2,4,1,0,0,6,4,8,TRUE,2004-11-19,Mississippi State,H
J. Walberg,G,38,3,8,3,7,0,0,0,1,1,1,1,0,2,3,9,TRUE,2004-11-19,Mississippi State,H
E.J. Rowland,G,30,5,10,3,5,6,8,3,4,7,4,3,0,2,1,19,TRUE,2004-11-19,Mississippi State,H
R. Rhalimi,C,7,1,1,0,0,0,0,0,3,3,0,0,0,1,1,2,FALSE,2004-11-19,Mississippi State,H
B. Sholberg,C,27,1,4,0,0,2,6,4,4,8,0,1,2,3,2,4,FALSE,2004-11-19,Mississippi State,H
D. Waddy,G,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2004-11-19,Mississippi State,H
T. Golden,G,11,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,FALSE,2004-11-19,Mississippi State,H
R. DaSilva,G,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,2004-11-19,Mississippi State,H
TEAM,NA,NA,16,47,7,21,15,23,13,23,36,9,7,2,19,14,54,FALSE,2004-11-19,Mississippi State,H
