player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
A. Gore,F,31,2,7,0,1,0,0,0,2,2,4,0,1,3,3,4,TRUE,2008-01-10,Furman,H
N. McKenna,F,28,4,6,2,4,6,8,4,5,9,1,2,1,0,2,16,TRUE,2008-01-10,Furman,H
J. Robinson,F,31,5,12,3,8,2,2,2,2,4,3,0,1,0,0,15,TRUE,2008-01-10,Furman,H
C. Miller,F,8,0,2,0,2,0,0,3,2,5,1,1,0,0,0,0,TRUE,2008-01-10,Furman,H
B. Gallagher,F,6,3,3,0,0,1,2,1,0,1,0,0,0,1,2,7,TRUE,2008-01-10,Furman,H
E. Wilson,G,8,1,2,0,1,0,0,1,2,3,0,0,0,0,4,2,FALSE,2008-01-10,Furman,H
B. Giles,G,34,8,17,5,7,0,0,3,2,5,2,1,1,4,3,21,FALSE,2008-01-10,Furman,H
B. Waginger,G,23,2,6,1,5,0,0,2,2,4,1,3,0,1,4,5,FALSE,2008-01-10,Furman,H
M. Porrini,G,31,1,10,0,4,1,2,2,1,3,3,0,1,1,2,3,FALSE,2008-01-10,Furman,H
TEAM,NA,NA,26,65,11,32,10,14,19,19,38,15,7,5,10,20,73,FALSE,2008-01-10,Furman,H
