player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Williams,F,19,2,3,1,2,0,0,0,1,1,0,0,0,2,4,5,TRUE,2017-11-25,Texas State,H
A. Townes,F,30,8,9,0,0,3,3,3,0,3,1,1,1,1,4,19,TRUE,2017-11-25,Texas State,H
J. Tripp,G,35,1,2,0,1,0,1,1,5,6,8,1,0,0,2,2,TRUE,2017-11-25,Texas State,H
K. Small,G,36,8,12,0,1,2,4,0,0,0,6,3,0,1,0,18,TRUE,2017-11-25,Texas State,H
R. Gallinat,G,33,6,13,2,5,7,7,1,0,1,1,2,2,0,3,21,TRUE,2017-11-25,Texas State,H
N. Okonkwo,C,10,1,1,0,0,0,0,0,4,4,1,0,2,1,3,2,FALSE,2017-11-25,Texas State,H
M. Tinsley,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2017-11-25,Texas State,H
L. Dorsey,G,12,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,FALSE,2017-11-25,Texas State,H
M. Reynolds,G,25,4,8,1,2,1,2,0,0,0,3,2,0,5,4,10,FALSE,2017-11-25,Texas State,H
TEAM,NA,NA,30,49,4,11,14,19,6,10,16,20,9,5,11,21,78,FALSE,2017-11-25,Texas State,H
