player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Conyers,F,9,1,1,0,0,0,0,1,0,1,1,0,0,3,0,2,TRUE,2008-01-26,Central Michigan,A
N. Linhart,F,34,4,9,0,2,5,5,0,5,5,0,2,1,1,3,13,TRUE,2008-01-26,Central Michigan,A
J. Wood,F,27,4,9,0,0,8,10,1,3,4,1,1,0,3,3,16,TRUE,2008-01-26,Central Michigan,A
N. Dials,G,33,3,5,2,4,6,7,3,2,5,4,3,1,7,1,14,TRUE,2008-01-26,Central Michigan,A
C. Middleton,G,23,1,4,1,2,4,4,0,1,1,1,2,1,2,2,7,TRUE,2008-01-26,Central Michigan,A
Q. Milum,F,16,1,4,0,0,1,2,2,2,4,1,0,1,1,3,3,FALSE,2008-01-26,Central Michigan,A
C. McKnight,F,12,1,3,0,0,2,2,0,0,0,0,0,0,1,0,4,FALSE,2008-01-26,Central Michigan,A
B. McKnight,F,6,1,2,0,0,0,0,1,0,1,1,0,0,1,2,2,FALSE,2008-01-26,Central Michigan,A
M. Bardo,C,7,0,0,0,0,1,2,0,1,1,0,0,0,0,2,1,FALSE,2008-01-26,Central Michigan,A
S. McNees,G,18,1,4,0,1,0,0,0,1,1,0,0,0,1,3,2,FALSE,2008-01-26,Central Michigan,A
D. Roberts,G,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2008-01-26,Central Michigan,A
TEAM,NA,NA,17,43,3,9,27,32,10,17,27,9,8,4,20,19,64,FALSE,2008-01-26,Central Michigan,A
