player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Rybak,F,24,2,4,1,3,1,2,1,2,3,2,2,0,0,4,6,TRUE,2009-03-07,Sam Houston State,A
D. Moseley,F,11,1,1,1,1,0,0,1,0,1,1,1,0,0,2,3,TRUE,2009-03-07,Sam Houston State,A
T. Gough,F,5,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,TRUE,2009-03-07,Sam Houston State,A
C. Johnson,F,19,1,6,0,0,1,3,0,2,2,2,0,1,1,4,3,TRUE,2009-03-07,Sam Houston State,A
J. Sloan,C,9,0,2,0,0,0,0,0,1,1,1,0,1,1,2,0,TRUE,2009-03-07,Sam Houston State,A
B. Bush,G,32,10,16,0,3,4,7,1,5,6,5,0,0,5,4,24,FALSE,2009-03-07,Sam Houston State,A
C. Jefferson,G,34,3,6,2,3,2,2,0,1,1,9,2,0,2,4,10,FALSE,2009-03-07,Sam Houston State,A
R. White,G,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,FALSE,2009-03-07,Sam Houston State,A
B. Benson,G,33,7,12,4,8,3,3,2,2,4,4,0,0,0,2,21,FALSE,2009-03-07,Sam Houston State,A
J. Bowman,G,11,2,6,0,2,0,0,0,1,1,1,0,0,2,0,4,FALSE,2009-03-07,Sam Houston State,A
R. Jackson,G,16,4,7,1,2,2,2,2,1,3,1,2,0,0,3,11,FALSE,2009-03-07,Sam Houston State,A
TEAM,NA,NA,30,61,9,22,13,19,8,16,24,26,7,2,13,28,82,FALSE,2009-03-07,Sam Houston State,A
