player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Poole,F,21,1,4,0,3,0,0,1,1,2,1,0,1,1,3,2,TRUE,2013-11-19,Kansas,A
D. Laury,F,25,4,8,0,0,5,10,2,7,9,2,0,0,1,5,13,TRUE,2013-11-19,Kansas,A
I. Williams,G,34,1,7,1,5,0,0,2,5,7,1,0,0,1,0,3,TRUE,2013-11-19,Kansas,A
S. Armand,G,38,5,15,3,10,1,2,1,1,2,3,1,0,4,4,14,TRUE,2013-11-19,Kansas,A
A.J. English,G,38,6,13,3,7,6,7,0,5,5,2,2,0,2,4,21,TRUE,2013-11-19,Kansas,A
R. Hines,F,6,2,3,0,1,0,0,0,0,0,1,0,0,0,1,4,FALSE,2013-11-19,Kansas,A
D. Robinson,C,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2013-11-19,Kansas,A
G. Ellis,G,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,3,FALSE,2013-11-19,Kansas,A
B. Williams,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-11-19,Kansas,A
D. Gomez,G,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,FALSE,2013-11-19,Kansas,A
T. Bowman,G,22,2,4,2,3,0,0,0,1,1,1,0,0,2,0,6,FALSE,2013-11-19,Kansas,A
TEAM,NA,NA,22,57,10,31,12,19,6,20,26,12,3,1,12,19,66,FALSE,2013-11-19,Kansas,A
