player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Guitian,F,31,2,4,0,0,1,1,0,1,1,0,0,0,0,2,5,TRUE,2021-02-27,Florida A&M,H
J. Davis,F,17,3,6,0,0,1,2,0,4,4,0,1,1,1,4,7,TRUE,2021-02-27,Florida A&M,H
O. Croskey,F,28,4,9,1,4,4,5,1,2,3,1,1,0,3,2,13,TRUE,2021-02-27,Florida A&M,H
T. Fulks,G,32,3,5,0,0,1,3,0,3,3,0,0,0,2,3,7,TRUE,2021-02-27,Florida A&M,H
R. Edwards,G,31,2,7,1,4,0,0,0,1,1,3,1,0,6,1,5,TRUE,2021-02-27,Florida A&M,H
M. Madol,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,2021-02-27,Florida A&M,H
D. James,C,3,1,1,0,0,1,2,0,3,3,0,0,0,0,0,3,FALSE,2021-02-27,Florida A&M,H
F. Rideau Jr.,G,19,5,9,3,6,2,3,1,0,1,1,0,0,0,0,15,FALSE,2021-02-27,Florida A&M,H
R. Butler,G,3,1,2,0,1,0,0,1,0,1,0,0,0,1,0,2,FALSE,2021-02-27,Florida A&M,H
L. Lawrence,G,25,1,2,0,1,1,2,1,1,2,0,0,0,2,2,3,FALSE,2021-02-27,Florida A&M,H
T. Simmons,G,10,1,4,0,1,1,2,0,1,1,1,0,0,2,1,3,FALSE,2021-02-27,Florida A&M,H
TEAM,NA,NA,23,49,5,17,12,20,5,18,23,6,3,1,18,17,63,FALSE,2021-02-27,Florida A&M,H
