player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Freeman,F,27,6,13,0,1,2,3,4,5,9,0,1,2,2,5,14,TRUE,2018-02-03,Purdue,H
M. Doucoure,F,14,0,2,0,0,0,0,0,3,3,0,1,0,1,1,0,TRUE,2018-02-03,Purdue,H
I. Thiam,F,28,1,2,1,2,0,0,0,1,1,1,0,0,2,5,3,TRUE,2018-02-03,Purdue,H
G. Baker,G,38,6,9,3,4,1,2,1,0,1,2,0,1,1,4,16,TRUE,2018-02-03,Purdue,H
C. Sanders,G,39,13,27,2,4,3,3,1,6,7,3,1,0,2,2,31,TRUE,2018-02-03,Purdue,H
M. Bullock,F,17,2,5,0,1,2,2,2,4,6,1,0,0,1,3,6,FALSE,2018-02-03,Purdue,H
C. Sa,F,13,1,4,0,0,0,0,2,1,3,0,0,0,0,2,2,FALSE,2018-02-03,Purdue,H
L. Nathan,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2018-02-03,Purdue,H
S. Doorson,C,23,2,2,0,0,0,0,3,2,5,0,0,2,1,0,4,FALSE,2018-02-03,Purdue,H
J. Dadika,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2018-02-03,Purdue,H
S. Mensah,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2018-02-03,Purdue,H
TEAM,NA,NA,31,64,6,12,8,10,15,22,37,7,3,5,11,22,76,FALSE,2018-02-03,Purdue,H
