game_id,away,home,away_rank,home_rank,away_score,home_score,date
401514399,San Francisco,Santa Clara,NA,NA,93,87,2023-03-05
401492766,Houston,Memphis,1,NA,67,65,2023-03-05
401484992,Illinois,Purdue,NA,5,71,76,2023-03-05
401484988,Michigan,Indiana,NA,15,73,75,2023-03-05
401484987,Maryland,Penn State,21,NA,64,65,2023-03-05
401514277,William & Mary,Hofstra,NA,NA,46,94,2023-03-05
401514262,Campbell,UNC Asheville,NA,NA,73,77,2023-03-05
401514350,Army,Colgate,NA,NA,74,91,2023-03-05
401514328,Drake,Bradley,NA,NA,77,51,2023-03-05
401492770,South Florida,Wichita State,NA,NA,49,69,2023-03-05
401492769,Temple,Tulane,NA,NA,82,83,2023-03-05
401492768,East Carolina,UCF,NA,NA,58,84,2023-03-05
401492767,SMU,Cincinnati,NA,NA,74,97,2023-03-05
401484989,Nebraska,Iowa,NA,NA,81,77,2023-03-05
401514278,Drexel,UNC Wilmington,NA,NA,68,73,2023-03-05
401514220,Liberty,Kennesaw State,NA,NA,66,67,2023-03-05
401514358,Western Carolina,Furman,NA,NA,80,83,2023-03-05
401514349,American University,Lafayette,NA,NA,76,84,2023-03-05
401524230,McNeese,Texas A&M-Commerce,NA,NA,79,78,2023-03-05
401514380,South Alabama,James Madison,NA,NA,75,66,2023-03-05
401514279,Stony Brook,Charleston,NA,NA,52,74,2023-03-05
401514364,St. Thomas - Minnesota,Western Illinois,NA,NA,67,60,2023-03-05
401514359,Chattanooga,Wofford,NA,NA,74,62,2023-03-05
401523954,Northern Arizona,Eastern Washington,NA,NA,81,80,2023-03-05
401484991,Northwestern,Rutgers,NA,NA,65,53,2023-03-05
401484990,Wisconsin,Minnesota,NA,NA,71,67,2023-03-05
401524231,New Orleans,Houston Christian,NA,NA,90,69,2023-03-05
401514381,Texas State,Louisiana,NA,NA,58,64,2023-03-05
401514280,Delaware,Towson,NA,NA,60,86,2023-03-05
401514366,South Dakota,North Dakota State,NA,NA,68,70,2023-03-05
401523955,Northern Colorado,Montana State,NA,NA,73,84,2023-03-05
