player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Davenport,F,33,4,11,0,2,1,2,0,7,7,0,0,1,4,2,9,TRUE,2015-11-24,Saint Louis,A
B. Beech,G,33,4,7,1,2,2,2,0,4,4,1,1,2,2,4,11,TRUE,2015-11-24,Saint Louis,A
T. Mackey,G,35,2,5,2,4,1,2,1,0,1,1,0,1,1,3,7,TRUE,2015-11-24,Saint Louis,A
D. Moore,G,37,4,13,1,5,7,8,0,7,7,6,1,0,4,1,16,TRUE,2015-11-24,Saint Louis,A
N. Malonga,G,8,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,TRUE,2015-11-24,Saint Louis,A
K. Odum,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2015-11-24,Saint Louis,A
D. Daniels,F,32,3,11,0,5,2,2,1,4,5,0,2,1,1,4,8,FALSE,2015-11-24,Saint Louis,A
I. Dauda,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2015-11-24,Saint Louis,A
A. Bodager,G,19,1,2,1,2,3,3,0,2,2,0,0,0,0,3,6,FALSE,2015-11-24,Saint Louis,A
O. Blount,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2015-11-24,Saint Louis,A
TEAM,NA,NA,18,50,5,20,16,19,2,26,28,8,4,5,14,17,57,FALSE,2015-11-24,Saint Louis,A
