player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Robison,F,19,0,3,0,3,0,0,2,3,5,0,0,1,2,4,0,TRUE,2014-11-23,Kentucky,A
B. Brumwell,C,15,1,3,0,0,0,0,1,3,4,0,0,0,1,2,2,TRUE,2014-11-23,Kentucky,A
S. Holm,G,29,1,10,0,8,0,0,1,2,3,0,1,0,3,0,2,TRUE,2014-11-23,Kentucky,A
M. Dison,G,22,1,9,1,4,0,0,1,0,1,0,0,0,3,1,3,TRUE,2014-11-23,Kentucky,A
M. Colbert,G,23,3,10,0,2,0,0,0,1,1,0,1,0,5,3,6,TRUE,2014-11-23,Kentucky,A
Q. Price,F,23,1,5,0,0,0,0,1,5,6,0,0,0,1,3,2,FALSE,2014-11-23,Kentucky,A
R. Shannon,F,8,1,4,0,0,0,0,1,0,1,1,0,0,0,0,2,FALSE,2014-11-23,Kentucky,A
E. Norman,F,13,0,2,0,1,0,0,0,1,1,1,1,1,0,2,0,FALSE,2014-11-23,Kentucky,A
T. Brown,F,14,1,5,0,1,2,2,1,0,1,0,0,0,2,2,4,FALSE,2014-11-23,Kentucky,A
B. Fisher,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,FALSE,2014-11-23,Kentucky,A
Z. Green,G,15,0,4,0,2,0,0,2,1,3,1,0,1,0,1,0,FALSE,2014-11-23,Kentucky,A
J. Frenchwood,G,17,3,6,1,2,0,0,1,3,4,1,0,0,4,3,7,FALSE,2014-11-23,Kentucky,A
TEAM,NA,NA,12,61,2,23,2,2,13,22,35,4,3,3,21,23,28,FALSE,2014-11-23,Kentucky,A
