player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
H. Hernandez,F,36,5,13,2,6,0,1,4,2,6,0,0,1,1,2,12,TRUE,2006-02-04,Boise State,A
R. Cesar,F,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,TRUE,2006-02-04,Boise State,A
J. Tchana,F,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,TRUE,2006-02-04,Boise State,A
Q. HosleyQ,F,39,8,18,4,8,1,4,2,9,11,1,0,2,2,2,21,TRUE,2006-02-04,Boise State,A
K. Bell,G,36,3,8,1,4,0,1,0,3,3,5,1,0,2,4,7,TRUE,2006-02-04,Boise State,A
J. Coleman,G,12,1,7,1,5,0,0,0,3,3,0,0,0,2,0,3,FALSE,2006-02-04,Boise State,A
D. Morris,G,33,3,12,1,8,0,1,2,4,6,3,3,1,3,3,7,FALSE,2006-02-04,Boise State,A
D. O'Neil,G,33,4,9,3,4,2,2,2,5,7,2,0,0,2,4,13,FALSE,2006-02-04,Boise State,A
J. Jackson,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2006-02-04,Boise State,A
A. Riding,G,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,FALSE,2006-02-04,Boise State,A
TEAM,NA,NA,24,67,12,35,3,9,10,28,38,12,5,4,13,18,63,FALSE,2006-02-04,Boise State,A
