player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
P. Hazel,F,31,0,3,0,0,4,6,5,8,13,1,0,4,1,0,4,TRUE,2010-11-19,Marist,H
J. O'Brien,F,9,2,4,0,1,0,0,1,0,1,0,0,1,2,0,4,TRUE,2010-11-19,Marist,H
J. HollandJ,F,33,2,11,1,7,2,2,2,4,6,2,1,0,1,4,7,TRUE,2010-11-19,Marist,H
D.J. Irving,G,16,3,5,1,3,0,1,0,3,3,1,0,0,2,4,7,TRUE,2010-11-19,Marist,H
D. Partin,G,25,3,13,2,5,0,0,1,1,2,0,3,0,1,2,8,TRUE,2010-11-19,Marist,H
T. Robinson,F,12,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,FALSE,2010-11-19,Marist,H
D. Morris,F,32,3,7,0,1,1,2,2,3,5,1,0,2,1,1,7,FALSE,2010-11-19,Marist,H
M. Terry Jr.,G,12,0,2,0,1,0,0,2,2,4,1,1,0,1,0,0,FALSE,2010-11-19,Marist,H
H. Gaskins,G,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,FALSE,2010-11-19,Marist,H
M. Griffin,G,29,7,7,5,5,2,2,0,1,1,0,0,0,1,3,21,FALSE,2010-11-19,Marist,H
TEAM,NA,NA,20,53,9,24,9,13,17,24,41,7,6,7,11,18,58,FALSE,2010-11-19,Marist,H
