player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
P. Sullivan,F,36,5,11,0,0,16,16,2,6,8,1,2,0,0,2,26,TRUE,2011-02-19,Princeton,H
T. Halpern,F,29,2,8,0,2,1,1,1,3,4,7,3,0,1,3,5,TRUE,2011-02-19,Princeton,H
A. McCarthy,F,24,6,9,0,0,3,4,0,4,4,0,1,2,2,4,15,TRUE,2011-02-19,Princeton,H
T. Ponticelli,F,5,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,TRUE,2011-02-19,Princeton,H
D. Walker,F,7,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,TRUE,2011-02-19,Princeton,H
G. Leffelman,G,35,4,5,2,2,1,2,1,1,2,1,0,0,0,0,11,FALSE,2011-02-19,Princeton,H
A. Williams,G,11,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,FALSE,2011-02-19,Princeton,H
M. Sullivan,G,13,0,0,0,0,0,0,0,3,3,1,0,0,1,1,0,FALSE,2011-02-19,Princeton,H
J. Biber,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2011-02-19,Princeton,H
S. McGonagill,G,40,5,9,2,4,4,4,0,7,7,5,0,0,3,1,16,FALSE,2011-02-19,Princeton,H
TEAM,NA,NA,23,47,4,9,25,27,6,27,33,15,6,2,11,16,75,FALSE,2011-02-19,Princeton,H
