player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Jackson Jr.,F,22,0,2,0,0,2,2,0,4,4,3,2,2,1,5,2,TRUE,2020-12-02,Texas A&M,A
S. Bogues,G,24,5,7,0,2,1,3,1,1,2,2,0,1,3,4,11,TRUE,2020-12-02,Texas A&M,A
F. Hicks,G,21,1,3,0,1,3,6,1,1,2,2,1,0,4,5,5,TRUE,2020-12-02,Texas A&M,A
M. Gipson,G,40,6,11,4,5,7,9,0,4,4,2,3,0,2,1,23,TRUE,2020-12-02,Texas A&M,A
S. Daniel,G,29,0,3,0,1,0,0,0,2,2,1,0,0,1,5,0,TRUE,2020-12-02,Texas A&M,A
H. Ngalamulume,F,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,FALSE,2020-12-02,Texas A&M,A
K. Dotsenko,F,31,5,12,3,9,2,4,0,3,3,2,0,0,2,3,15,FALSE,2020-12-02,Texas A&M,A
J. Hopkins,G,12,0,0,0,0,1,2,0,1,1,0,0,0,4,1,1,FALSE,2020-12-02,Texas A&M,A
C. Baggett,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2020-12-02,Texas A&M,A
J. Madimba,G,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2020-12-02,Texas A&M,A
T. Small,G,16,3,5,1,1,0,0,1,1,2,0,0,0,4,5,7,FALSE,2020-12-02,Texas A&M,A
TEAM,NA,NA,21,44,8,19,16,26,3,22,25,12,6,4,22,29,66,FALSE,2020-12-02,Texas A&M,A
