player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Kuipers,F,23,0,4,0,3,1,2,0,0,0,0,0,0,2,0,1,TRUE,2012-01-21,Tulsa,H
A. Ibrahim,F,29,3,9,2,4,0,2,0,1,1,1,1,0,2,1,8,TRUE,2012-01-21,Tulsa,H
O. Oraby,C,18,3,5,0,0,0,0,0,2,2,0,0,1,1,4,6,TRUE,2012-01-21,Tulsa,H
D. Ennis,G,29,3,7,0,1,1,2,1,5,6,2,3,0,1,3,7,TRUE,2012-01-21,Tulsa,H
C. Frizzelle,G,17,0,5,0,0,1,2,0,1,1,1,1,0,1,0,1,TRUE,2012-01-21,Tulsa,H
D. Chadwick,F,9,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2,FALSE,2012-01-21,Tulsa,H
S. Gearhart,F,6,1,3,0,1,0,0,2,1,3,1,0,1,0,3,2,FALSE,2012-01-21,Tulsa,H
E. Herndon,F,11,1,2,0,0,2,2,1,3,4,0,0,0,0,3,4,FALSE,2012-01-21,Tulsa,H
T. Jackson,G,24,0,5,0,2,1,2,1,0,1,2,0,0,1,1,1,FALSE,2012-01-21,Tulsa,H
N. Schwarze,G,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,FALSE,2012-01-21,Tulsa,H
J. DeBose,G,12,1,3,0,0,1,4,0,1,1,0,0,0,0,1,3,FALSE,2012-01-21,Tulsa,H
D. Peera,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-01-21,Tulsa,H
J. Reischel,G,19,4,10,0,1,3,5,1,5,6,1,0,0,0,1,11,FALSE,2012-01-21,Tulsa,H
TEAM,NA,NA,17,55,2,13,10,21,8,20,28,10,5,2,9,18,46,FALSE,2012-01-21,Tulsa,H
