player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
L. Wright,F,17,4,4,0,0,0,0,2,3,5,0,1,0,2,3,8,TRUE,2021-11-15,Knox,H
C. Carter,G,25,2,7,0,3,0,4,3,2,5,0,0,0,2,1,4,TRUE,2021-11-15,Knox,H
R. Taylor,G,28,6,18,1,9,0,0,1,1,2,3,0,0,1,1,13,TRUE,2021-11-15,Knox,H
S. Wright,G,24,3,6,0,3,2,2,2,4,6,3,2,1,2,1,8,TRUE,2021-11-15,Knox,H
S. Doss Jr.,G,29,7,12,2,4,0,2,5,7,12,3,1,0,2,1,16,TRUE,2021-11-15,Knox,H
M. Matas,F,6,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,FALSE,2021-11-15,Knox,H
J. Kurtas,C,19,2,4,0,0,1,2,0,5,5,1,0,1,3,0,5,FALSE,2021-11-15,Knox,H
E. Eze,C,7,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,FALSE,2021-11-15,Knox,H
Z. Butler,G,12,2,3,2,3,2,2,0,1,1,0,0,0,0,2,8,FALSE,2021-11-15,Knox,H
C. Williams,G,12,1,5,1,4,0,0,0,4,4,2,0,0,0,0,3,FALSE,2021-11-15,Knox,H
D. Polk,G,21,3,5,1,3,3,5,4,2,6,1,0,0,1,2,10,FALSE,2021-11-15,Knox,H
TEAM,NA,NA,30,65,7,30,8,19,22,31,53,13,4,3,13,12,75,FALSE,2021-11-15,Knox,H
