game_id,away,home,away_rank,home_rank,away_score,home_score,date
401708310,Tennessee,Florida,1,8,43,73,2025-01-07
401708308,Auburn,Texas,2,NA,87,82,2025-01-07
401725648,Utah,Iowa State,NA,3,59,82,2025-01-07
401724757,Pittsburgh,Duke,NA,4,47,76,2025-01-07
401708311,Kentucky,Georgia,6,NA,69,82,2025-01-07
401719090,Georgetown,Marquette,NA,7,66,74,2025-01-07
401708314,Mississippi State,Vanderbilt,14,NA,76,64,2025-01-07
401725647,Arizona,West Virginia,NA,21,75,56,2025-01-07
401721338,Michigan,UCLA,24,22,94,75,2025-01-07
401722374,Utah State,San Jos̩ State,25,NA,85,78,2025-01-07
401723755,North Carolina Central,Morgan State,NA,NA,98,102,2025-01-07
401719093,St. John's,Xavier,NA,NA,82,72,2025-01-07
401724759,Georgia Tech,Syracuse,NA,NA,55,62,2025-01-07
401724758,Clemson,Louisville,NA,NA,64,74,2025-01-07
401706312,Ohio,Buffalo,NA,NA,88,79,2025-01-07
401706311,Miami (OH),Ball State,NA,NA,80,72,2025-01-07
401706310,Kent State,Northern Illinois,NA,NA,68,50,2025-01-07
401706309,Eastern Michigan,Toledo,NA,NA,87,90,2025-01-07
401706308,Central Michigan,Akron,NA,NA,71,87,2025-01-07
401706307,Bowling Green,Western Michigan,NA,NA,83,79,2025-01-07
401725526,Tulane,UAB,NA,NA,69,81,2025-01-07
401725651,Cincinnati,Baylor,NA,NA,48,68,2025-01-07
401725649,Kansas State,Oklahoma State,NA,NA,66,79,2025-01-07
401725525,Tulsa,UTSA,NA,NA,82,77,2025-01-07
401722464,UIC,Missouri State,NA,NA,80,63,2025-01-07
401721337,Nebraska,Iowa,NA,NA,87,97,2025-01-07
401700299,SIU Edwardsville,Eastern Illinois,NA,NA,60,57,2025-01-07
401727149,Fresno State,Colorado State,NA,NA,64,91,2025-01-07
401725650,Texas Tech,BYU,NA,NA,72,67,2025-01-07
401724760,SMU,North Carolina,NA,NA,67,82,2025-01-07
401708312,LSU,Missouri,NA,NA,67,83,2025-01-07
401722431,New Mexico,Wyoming,NA,NA,61,53,2025-01-07
401727821,UNLV,Boise State,NA,NA,59,81,2025-01-07
