game_id,away,home,away_rank,home_rank,away_score,home_score,date
401402003,Butler,  St. John's,NA,NA,57,91,2022-02-18
401369764,Princeton,  Brown,NA,NA,50,69,2022-02-18
401369763,Pennsylvania,  Yale,NA,NA,72,81,2022-02-18
401369762,Cornell,  Dartmouth,NA,NA,59,71,2022-02-18
401369761,Columbia,  Harvard,NA,NA,54,62,2022-02-18
401368332,Northern Kentucky,  Detroit Mercy,NA,NA,52,60,2022-02-18
401365846,Richmond,  VCU,NA,NA,57,77,2022-02-18
401365381,Marist,  Siena,NA,NA,53,62,2022-02-18
401365380,Saint Peter's,  Fairfield,NA,NA,59,70,2022-02-18
401365379,Rider,  Monmouth,NA,NA,58,60,2022-02-18
401365169,Ohio,  Kent State,NA,NA,52,75,2022-02-18
401368331,Purdue Fort Wayne,  Green Bay,NA,NA,55,74,2022-02-18
401368330,Cleveland State,  Milwaukee,NA,NA,61,78,2022-02-18
401368333,Wright State,  Oakland,NA,NA,74,78,2022-02-18
401364447,Maryland,  Nebraska,NA,NA,74,90,2022-02-18
401364942,Missouri,  Mississippi State,NA,NA,49,68,2022-02-18
