player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Gillis,F,23,0,2,0,2,5,6,3,2,5,0,0,0,0,0,5,TRUE,2021-03-12,Ohio State,N
T. Williams,F,30,12,23,0,0,2,5,8,6,14,5,1,2,1,3,26,TRUE,2021-03-12,Ohio State,N
J. Ivey,G,43,6,13,4,8,3,5,1,1,2,3,1,1,3,2,19,TRUE,2021-03-12,Ohio State,N
E. Hunter Jr.,G,32,1,5,1,4,1,2,0,1,1,3,0,2,2,0,4,TRUE,2021-03-12,Ohio State,N
S. Stefanovic,G,33,0,4,0,4,0,0,0,2,2,3,1,1,0,3,0,TRUE,2021-03-12,Ohio State,N
A. Wheeler,F,22,1,2,1,2,1,3,0,2,2,0,1,0,0,3,4,FALSE,2021-03-12,Ohio State,N
Z. Edey,C,16,4,7,0,0,3,6,1,2,3,1,0,1,0,1,11,FALSE,2021-03-12,Ohio State,N
B. Newman,G,14,2,4,2,4,0,0,0,2,2,0,0,0,2,1,6,FALSE,2021-03-12,Ohio State,N
I. Thompson,G,12,1,2,1,2,0,0,0,0,0,1,0,0,1,2,3,FALSE,2021-03-12,Ohio State,N
TEAM,NA,NA,27,62,9,26,15,27,13,22,35,16,4,7,9,15,78,FALSE,2021-03-12,Ohio State,N
