player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Lewis,F,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,TRUE,2007-02-10,North Dakota State,H
M. Milbourne Swan,F,22,1,2,0,0,4,6,1,1,2,0,0,0,2,2,6,TRUE,2007-02-10,North Dakota State,H
M. ManningM,F,30,5,10,3,6,0,0,0,4,4,1,2,0,1,0,13,TRUE,2007-02-10,North Dakota State,H
K. PetersK,F,28,3,7,0,2,0,0,0,3,3,1,1,1,4,1,6,TRUE,2007-02-10,North Dakota State,H
N. Milosevic,C,19,1,4,0,0,0,0,2,2,4,1,0,1,4,3,2,TRUE,2007-02-10,North Dakota State,H
D. Stonkus,C,35,6,11,0,0,2,2,4,3,7,0,1,2,1,2,14,FALSE,2007-02-10,North Dakota State,H
C. Barker,G,3,1,2,0,0,0,0,0,1,1,1,0,0,0,0,2,FALSE,2007-02-10,North Dakota State,H
A. Engel,G,30,1,5,0,3,0,0,0,0,0,3,0,0,4,3,2,FALSE,2007-02-10,North Dakota State,H
C. Magnus,G,14,3,3,2,2,0,0,0,0,0,1,1,1,5,2,8,FALSE,2007-02-10,North Dakota State,H
A. Stone,G,10,0,2,0,0,4,6,0,0,0,1,0,0,2,0,4,FALSE,2007-02-10,North Dakota State,H
TEAM,NA,NA,21,46,5,13,10,14,7,14,21,10,5,5,23,14,57,FALSE,2007-02-10,North Dakota State,H
