date,game_id,home,away
2009-11-21,293240062,Hawai'i,BYU
2009-11-21,293250005,UAB,Georgia
2009-11-21,293250042,Hartford,Fordham
2009-11-21,293250045,George Washington,UMBC
2009-11-21,293250055,Jacksonville State,Georgia Southern
2009-11-21,293250096,Kentucky,Rider
2009-11-21,293250097,Louisville,East Tennessee State
2009-11-21,293250111,Northeastern,Utah State
2009-11-21,293250116,Mt. St. Mary's,Loyola (MD)
2009-11-21,293250150,Duke,Radford
2009-11-21,293250155,North Dakota,UMKC
2009-11-21,293250158,Nebraska,TCU
2009-11-21,293250163,Princeton,Army
2009-11-21,293250166,New Mexico State,Panhandle State
2009-11-21,293250167,New Mexico,Louisiana Tech
2009-11-21,293250197,Oklahoma State,North Texas
2009-11-21,293250202,Tulsa,South Alabama
2009-11-21,293250219,Pennsylvania,Delaware
2009-11-21,293250231,Furman,Dartmouth
2009-11-21,293250254,Utah,Southern
2009-11-21,293250258,Virginia,Oral Roberts
2009-11-21,293250269,Marquette,Grambling
2009-11-21,293250270,Milwaukee,Hillsdale
2009-11-21,293250325,Cleveland State,Sam Houston State
2009-11-21,293250339,Evansville,Butler
2009-11-21,293250344,Mississippi State,Bethune-Cookman
2009-11-21,293250356,Illinois,Presbyterian
2009-11-21,293252005,Air Force,Northern Colorado
2009-11-21,293252016,Alcorn State,Robert Morris
2009-11-21,293252050,Ball State,SIU-Edwardsville
2009-11-21,293252057,Belmont,Alabama State
2009-11-21,293252197,Eastern Illinois,Eureka College
2009-11-21,293252199,Eastern Michigan,Maryland-Eastern Shore
2009-11-21,293252287,Illinois State,North Florida
2009-11-21,293252363,Manhattan,William & Mary
2009-11-21,293252413,Morehead State,UL Monroe
2009-11-21,293252427,UNC Asheville,Campbell
2009-11-21,293252439,UNLV,Southern Illinois
2009-11-21,293252449,North Dakota State,Idaho
2009-11-21,293252623,Missouri State,The Citadel
2009-11-21,293252641,Texas Tech,Lamar
2009-11-21,293252737,Winthrop,South Carolina Upstate
2009-11-21,293252751,Wyoming,Boise State
2009-11-21,293260030,USC,Loyola Marymount
2009-11-21,293260314,Iona,Norfolk State
2009-11-21,293262440,Nevada,Houston
2009-11-21,293262501,Portland,Oregon
2009-11-21,293262567,SMU,Florida Gulf Coast
2009-11-21,293262617,Stephen F. Austin,Jackson State
2009-11-21,293262752,Xavier,Sacred Heart
