player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4897429,P. Fox,18,4,5,0,0,3,4,1,2,3,1,1,3,0,1,11,Minnesota,Morgan State,TRUE,TRUE,2024-12-29,H
4432188,D. Garcia,24,5,7,4,5,4,6,0,8,8,1,1,3,0,1,18,Minnesota,Morgan State,TRUE,TRUE,2024-12-29,H
4897176,M. Mitchell Jr.,24,8,10,6,8,0,0,1,4,5,1,0,0,0,0,22,Minnesota,Morgan State,TRUE,TRUE,2024-12-29,H
4703979,L. Patterson,32,1,11,0,6,4,5,0,3,3,6,0,0,1,2,6,Minnesota,Morgan State,TRUE,TRUE,2024-12-29,H
4701839,F. Odukale,17,1,3,0,1,0,0,0,1,1,4,1,1,2,3,2,Minnesota,Morgan State,TRUE,TRUE,2024-12-29,H
5107180,F. Mitchell,11,4,4,0,0,2,2,2,2,4,3,1,1,0,2,10,Minnesota,Morgan State,TRUE,FALSE,2024-12-29,H
5105819,K. Betts,17,1,2,1,2,1,2,1,1,2,0,1,0,0,1,4,Minnesota,Morgan State,TRUE,FALSE,2024-12-29,H
4896871,T. Edmonds,11,2,5,0,0,1,5,3,1,4,0,0,0,1,0,5,Minnesota,Morgan State,TRUE,FALSE,2024-12-29,H
5239568,C. Williams,6,1,2,1,2,0,0,0,1,1,0,0,0,0,1,3,Minnesota,Morgan State,TRUE,FALSE,2024-12-29,H
5144165,I. Asuma,25,1,4,0,0,0,0,0,1,1,3,0,0,0,1,2,Minnesota,Morgan State,TRUE,FALSE,2024-12-29,H
5105622,B. Rigsby,15,3,7,1,5,0,0,0,1,1,1,0,1,0,1,7,Minnesota,Morgan State,TRUE,FALSE,2024-12-29,H
NA,TEAM,NA,31,60,13,29,15,24,9,26,35,20,5,9,5,13,90,Minnesota,Morgan State,TRUE,FALSE,2024-12-29,H
