date,game_id,home,away
2014-02-16,400497005,Temple,SMU
2014-02-16,400497006,Louisville,Rutgers
2014-02-16,400498869,Wagner,Bryant
2014-02-16,400498873,LIU Brooklyn,St. Francis (BKN)
2014-02-16,400500121,Evansville,Wichita State
2014-02-16,400502632,Siena,Canisius
2014-02-16,400502633,Manhattan,Niagara
2014-02-16,400502634,Monmouth,Marist
2014-02-16,400502635,Quinnipiac,Saint Peter's
2014-02-16,400502859,Boston College,Notre Dame
2014-02-16,400504034,New Orleans,McNeese
2014-02-16,400504315,Drexel,Hofstra
2014-02-16,400504573,Creighton,Villanova
2014-02-16,400504574,St. John's,Georgetown
2014-02-16,400506182,USC,Colorado
2014-02-16,400507056,Oregon,Oregon State
2014-02-16,400507139,Oakland,Wright State
2014-02-16,400508162,UNC Greensboro,Western Carolina
2014-02-16,400510032,Michigan,Wisconsin
2014-02-16,400510033,Michigan State,Nebraska
2014-02-16,400510034,Northwestern,Minnesota
2014-02-16,400536715,Kennesaw State,Lipscomb
2014-02-16,400536774,Mercer,Northern Kentucky
