date,game_id,home,away
2006-11-21,263250009,Arizona State,San José St
2006-11-21,263250057,Florida,Prairie View A&M
2006-11-21,263250096,Kentucky,UCLA
2006-11-21,263250135,Minnesota,Iowa State
2006-11-21,263250150,Duke,Marquette
2006-11-21,263250154,Wake Forest,Vanderbilt
2006-11-21,263250167,New Mexico,Kansas State
2006-11-21,263250201,Oklahoma,Purdue
2006-11-21,263250235,Memphis,Georgia Tech
2006-11-21,263250251,Texas,Nicholls
2006-11-21,263250305,DePaul,Chaminade
2006-11-21,263250356,Illinois,Savannah St
2006-11-21,263252005,Air Force,Texas Tech
2006-11-21,263252305,Kansas,Tennessee State
