date,game_id,home,away
2013-11-17,400496860,UConn,Boston University
2013-11-17,400496861,UCF,Bethune-Cookman
2013-11-17,400498035,Washington,Eastern Washington
2013-11-17,400498036,Loyola Marymount,Northern Arizona
2013-11-17,400498254,Kansas State,Long Beach State
2013-11-17,400498256,Iowa State,Michigan
2013-11-17,400498257,West Virginia,Duquesne
2013-11-17,400498469,New Mexico,Charleston Southern
2013-11-17,400498722,UMBC,Mt. St. Mary's
2013-11-17,400498723,Kentucky,Robert Morris
2013-11-17,400499251,Boston College,Florida Atlantic
2013-11-17,400499252,Morehead State,Marshall
2013-11-17,400499253,UTEP,West Alabama
2013-11-17,400499776,Texas A&M-CC,UT Rio Grande Valley
2013-11-17,400499977,Northwestern,Illinois State
2013-11-17,400499979,Illinois,Bradley
2013-11-17,400501560,Tennessee Tech,Purdue Fort Wayne
2013-11-17,400501561,Denver,Stanford
2013-11-17,400502505,Kent State,Saint Peter's
2013-11-17,400502506,Purdue,Rider
2013-11-17,400502679,Florida State,UT Martin
2013-11-17,400502680,North Carolina,Belmont
2013-11-17,400502681,Clemson,South Carolina
2013-11-17,400502682,Pittsburgh,Howard
2013-11-17,400502683,Maryland,Oregon State
2013-11-17,400503876,Washington State,Lamar
2013-11-17,400503877,Iowa,Abilene Christian
2013-11-17,400504218,James Madison,San José St
2013-11-17,400504219,Villanova,Towson
2013-11-17,400504220,Hampton,Delaware
2013-11-17,400504614,Western Michigan,Alabama A&M
2013-11-17,400504615,Air Force,Arkansas-Pine Bluff
2013-11-17,400504667,New Hampshire,NJIT
2013-11-17,400506212,UMass,Youngstown St
2013-11-17,400506517,Indiana,Stony Brook
2013-11-17,400506796,Gonzaga,Oakland
2013-11-17,400506826,Baylor,Louisiana
2013-11-17,400507070,Northern Illinois,Milwaukee
2013-11-17,400507071,Ohio,Valparaiso
2013-11-17,400508066,UNC Greensboro,Chowan
2013-11-17,400508201,Nebraska,South Carolina State
2013-11-17,400508962,Pacific,Western Illinois
