player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Hassell,F,20,2,3,0,0,0,3,2,0,2,2,0,0,3,4,4,TRUE,2007-01-17,Michigan,A
J. Cornley,F,38,5,8,0,1,5,6,2,6,8,2,4,0,2,2,15,TRUE,2007-01-17,Michigan,A
G. ClaxtonG,F,30,4,11,0,2,5,6,1,2,3,2,0,0,3,4,13,TRUE,2007-01-17,Michigan,A
D. Morrissey,G,28,1,7,1,5,3,5,0,2,2,1,0,0,2,4,6,TRUE,2007-01-17,Michigan,A
D. Jackson,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2007-01-17,Michigan,A
M. Bogetic,F,15,2,4,1,3,1,2,1,2,3,0,0,0,0,3,6,FALSE,2007-01-17,Michigan,A
J. Suotamo,F,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2007-01-17,Michigan,A
B. Luber,G,25,1,3,1,2,2,2,0,0,0,1,1,0,2,0,5,FALSE,2007-01-17,Michigan,A
M. Walker,G,16,1,3,1,3,0,0,0,0,0,3,0,0,0,1,3,FALSE,2007-01-17,Michigan,A
TEAM,NA,NA,17,44,4,16,19,28,9,15,24,13,7,0,14,20,57,FALSE,2007-01-17,Michigan,A
