player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Goins,F,31,3,6,1,2,0,0,2,8,10,3,0,0,2,1,7,TRUE,2019-01-13,Penn State,A
N. Ward,F,25,7,11,0,0,2,3,2,9,11,1,1,2,3,4,16,TRUE,2019-01-13,Penn State,A
A. Henry,F,25,3,6,0,1,1,4,1,1,2,2,0,0,1,1,7,TRUE,2019-01-13,Penn State,A
M. McQuaid,G,33,4,7,4,6,3,4,0,0,0,1,0,0,1,3,15,TRUE,2019-01-13,Penn State,A
C. Winston,G,30,3,7,1,3,4,4,0,0,0,6,4,0,7,3,11,TRUE,2019-01-13,Penn State,A
X. Tillman,F,24,1,3,0,0,3,4,3,4,7,3,0,3,2,2,5,FALSE,2019-01-13,Penn State,A
G. Brown,F,21,1,5,1,4,0,0,0,4,4,1,0,0,0,1,3,FALSE,2019-01-13,Penn State,A
T. Kithier,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,2019-01-13,Penn State,A
M. Bingham Jr.,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2019-01-13,Penn State,A
C. George,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2019-01-13,Penn State,A
F. Loyer,G,11,3,6,1,4,0,0,1,1,2,1,0,0,1,0,7,FALSE,2019-01-13,Penn State,A
TEAM,NA,NA,25,51,8,20,13,19,11,30,41,19,5,5,17,15,71,FALSE,2019-01-13,Penn State,A
