player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
4896962,S. Witt,21,8,15,0,0,1,1,8,2,10,0,0,0,4,4,17,Austin Peay,North Alabama,TRUE,TRUE,2025-02-05,H
5239748,T. McCubbin,32,1,6,1,5,0,0,1,2,3,2,0,1,1,0,3,Austin Peay,North Alabama,TRUE,TRUE,2025-02-05,H
5239753,Q. Lax,24,2,5,1,2,0,0,0,3,3,0,0,0,2,5,5,Austin Peay,North Alabama,TRUE,TRUE,2025-02-05,H
4683842,LJ Thomas,25,3,9,0,1,3,6,3,4,7,6,1,0,3,4,9,Austin Peay,North Alabama,TRUE,TRUE,2025-02-05,H
4683734,A. Brookshire,20,0,8,0,6,0,0,0,0,0,1,0,0,2,1,0,Austin Peay,North Alabama,TRUE,TRUE,2025-02-05,H
5175843,D. Loos,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Peay,North Alabama,TRUE,FALSE,2025-02-05,H
5239752,D. Dawson,4,0,0,0,0,0,2,3,2,5,1,0,1,0,0,0,Austin Peay,North Alabama,TRUE,FALSE,2025-02-05,H
5239751,M. Burries,10,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,Austin Peay,North Alabama,TRUE,FALSE,2025-02-05,H
5239749,T. Carpenter,6,1,2,1,2,0,0,0,0,0,0,0,0,0,1,3,Austin Peay,North Alabama,TRUE,FALSE,2025-02-05,H
4897956,A. Evans,21,1,5,0,1,1,2,2,3,5,3,1,1,0,3,3,Austin Peay,North Alabama,TRUE,FALSE,2025-02-05,H
4897477,I. Haney,33,9,21,4,8,2,2,2,7,9,0,2,0,2,3,24,Austin Peay,North Alabama,TRUE,FALSE,2025-02-05,H
NA,TEAM,NA,25,72,7,26,7,13,23,26,49,13,4,3,14,21,64,Austin Peay,North Alabama,TRUE,FALSE,2025-02-05,H
