player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
Q. Marshall,F,19,3,6,0,2,0,0,1,3,4,0,1,0,1,2,6,TRUE,2016-03-04,Mercer,N
B. White,F,24,1,5,0,1,3,4,0,4,4,0,1,1,1,2,5,TRUE,2016-03-04,Mercer,N
Z. Najdawi,F,21,4,8,1,1,0,0,4,3,7,3,0,0,0,5,9,TRUE,2016-03-04,Mercer,N
W. Sledge,G,31,2,5,1,2,4,5,0,3,3,3,0,0,1,0,9,TRUE,2016-03-04,Mercer,N
D. Henry,G,32,4,12,1,3,7,8,1,2,3,0,0,0,3,1,16,TRUE,2016-03-04,Mercer,N
B. Duncan,F,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2016-03-04,Mercer,N
C. Schroeder,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2016-03-04,Mercer,N
T. Koopman,C,18,2,4,0,0,0,0,1,1,2,0,0,1,1,4,4,FALSE,2016-03-04,Mercer,N
T. Broom,G,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,2016-03-04,Mercer,N
Q. Williams,G,30,5,10,4,5,0,0,1,2,3,2,1,0,3,1,14,FALSE,2016-03-04,Mercer,N
M. Frierson,G,13,2,6,2,5,0,0,2,2,4,1,0,0,0,0,6,FALSE,2016-03-04,Mercer,N
TEAM,NA,NA,23,56,9,19,14,17,12,24,36,10,3,2,11,16,69,FALSE,2016-03-04,Mercer,N
