player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
G. Moles,F,16,4,6,0,1,0,3,3,1,4,0,1,0,7,3,8,TRUE,2007-02-07,Brevard College,H
J. Harrell,F,12,0,3,0,1,2,2,0,1,1,1,0,0,1,3,2,TRUE,2007-02-07,Brevard College,H
V. James,F,8,3,5,0,1,0,1,1,1,2,0,0,1,1,0,6,TRUE,2007-02-07,Brevard College,H
M. Day,F,15,5,6,0,0,2,2,3,2,5,1,0,1,2,1,12,TRUE,2007-02-07,Brevard College,H
R. Augst,F,27,4,6,1,3,3,4,2,1,3,1,2,0,2,0,12,TRUE,2007-02-07,Brevard College,H
B. WarnerB,C,17,5,6,0,0,0,0,1,4,5,4,0,0,2,2,10,FALSE,2007-02-07,Brevard College,H
C.J. Walker,C,6,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,FALSE,2007-02-07,Brevard College,H
K. George,C,9,3,3,0,0,0,0,1,3,4,0,0,4,2,0,6,FALSE,2007-02-07,Brevard College,H
B. Smithson,G,27,3,10,0,3,0,0,1,4,5,5,5,1,0,2,6,FALSE,2007-02-07,Brevard College,H
K.J. Garland,G,16,3,6,0,1,0,0,0,1,1,2,3,0,1,0,6,FALSE,2007-02-07,Brevard College,H
D. Jones,G,27,1,4,0,1,4,6,2,8,10,5,2,0,5,1,6,FALSE,2007-02-07,Brevard College,H
S. Smith,G,20,1,6,0,3,2,3,1,1,2,0,1,0,1,1,4,FALSE,2007-02-07,Brevard College,H
TEAM,NA,NA,32,62,1,14,13,21,16,28,44,21,15,8,25,13,78,FALSE,2007-02-07,Brevard College,H
