date,game_id,home,away
2013-11-18,400496863,Arkansas,SMU
2013-11-18,400498037,California,Southern Utah
2013-11-18,400498038,UCLA,Sacramento State
2013-11-18,400498258,Texas Tech,Texas Southern
2013-11-18,400498470,Campbell,North Carolina Central
2013-11-18,400498471,Liberty,UNC Wilmington
2013-11-18,400498472,Duke,UNC Asheville
2013-11-18,400498473,Virginia Tech,VMI
2013-11-18,400498726,Coppin State,Wagner
2013-11-18,400499045,Wake Forest,Jacksonville
2013-11-18,400499046,Tennessee State,Lipscomb
2013-11-18,400499048,North Florida,Savannah St
2013-11-18,400499049,Florida International,Stetson
2013-11-18,400499254,East Carolina,Norfolk State
2013-11-18,400499255,Middle Tennessee,Little Rock
2013-11-18,400499256,North Dakota State,Southern Miss
2013-11-18,400499257,UTSA,McMurry
2013-11-18,400499777,CSU Bakersfield,Nevada
2013-11-18,400499778,Alabama State,Chicago State
2013-11-18,400501562,South Dakota State,Southwest Minnesota State
2013-11-18,400502341,Colorado,Arkansas State
2013-11-18,400502342,UL Monroe,Samford
2013-11-18,400502343,South Alabama,William Carey
2013-11-18,400502508,Rutgers,Canisius
2013-11-18,400502684,Charleston,Miami
2013-11-18,400503079,Ball State,SE Missouri St
2013-11-18,400503878,Texas,Houston Baptist
2013-11-18,400504468,Providence,Vermont
2013-11-18,400504616,Wyoming,Jackson State
2013-11-18,400506313,Florida,Southern
2013-11-18,400506314,Tennessee,The Citadel
2013-11-18,400506315,Alabama,Stillman
2013-11-18,400506601,Eastern Michigan,Cleveland State
2013-11-18,400507072,Wright State,Manchester
2013-11-18,400507236,Toledo,Florida A&M
2013-11-18,400508988,Michigan State,Portland
2013-11-18,400513220,Rhode Island,Metro State
