game_id,away,home,away_rank,home_rank,away_score,home_score,date
401175281,San Francisco,Gonzaga,NA,2,54,71,2020-02-20
401170722,Oregon,Arizona State,14,NA,72,77,2020-02-20
401170723,USC,Colorado,NA,18,66,70,2020-02-20
401166236,Ohio State,Iowa,25,20,76,85,2020-02-20
401175188,Santa Clara,BYU,NA,23,75,85,2020-02-20
401170721,Oregon State,Arizona,NA,24,63,89,2020-02-20
401171503,Longwood,South Carolina Upstate,NA,NA,68,58,2020-02-20
401171794,Hofstra,Drexel,NA,NA,81,74,2020-02-20
401171819,Northeastern,Delaware,NA,NA,48,70,2020-02-20
401171862,Elon,James Madison,NA,NA,70,62,2020-02-20
401171926,UMBC,Albany,NA,NA,69,50,2020-02-20
401172430,William & Mary,Towson,NA,NA,61,51,2020-02-20
401172480,Northern Kentucky,Cleveland State,NA,NA,73,59,2020-02-20
401171442,Gardner-Webb,Hampton,NA,NA,77,87,2020-02-20
401171482,Presbyterian,High Point,NA,NA,70,82,2020-02-20
401173590,Northern Iowa,Indiana State,NA,NA,64,67,2020-02-20
401173965,Belmont,Morehead State,NA,NA,80,67,2020-02-20
401169481,UConn,Temple,NA,NA,89,93,2020-02-20
401169482,South Florida,Wichita State,NA,NA,55,65,2020-02-20
401170489,Lipscomb,Jacksonville,NA,NA,68,67,2020-02-20
401170490,Stetson,NJIT,NA,NA,69,78,2020-02-20
401170491,Kennesaw State,North Alabama,NA,NA,46,65,2020-02-20
401170492,North Florida,Liberty,NA,NA,77,82,2020-02-20
401170854,UMass Lowell,Binghamton,NA,NA,84,86,2020-02-20
401170881,Hartford,New Hampshire,NA,NA,63,67,2020-02-20
401170982,Vermont,Stony Brook,NA,NA,63,54,2020-02-20
401174851,South Alabama,Appalachian State,NA,NA,78,70,2020-02-20
401174852,Troy,Coastal Carolina,NA,NA,60,90,2020-02-20
401175012,Omaha,Purdue Fort Wayne,NA,NA,61,59,2020-02-20
401175149,Wright State,Youngstown St,NA,NA,70,88,2020-02-20
401171035,Campbell,Charleston Southern,NA,NA,66,51,2020-02-20
401174079,Tennessee State,Eastern Kentucky,NA,NA,62,83,2020-02-20
401173897,Austin Peay,SIU-Edwardsville,NA,NA,78,60,2020-02-20
401173550,Evansville,Southern Illinois,NA,NA,53,70,2020-02-20
401174853,Georgia Southern,Texas State,NA,NA,55,70,2020-02-20
401174854,Georgia State,UT Arlington,NA,NA,62,70,2020-02-20
401175091,UT Martin,Tennessee Tech,NA,NA,65,78,2020-02-20
401166237,Michigan State,Nebraska,NA,NA,86,65,2020-02-20
401174195,SE Missouri St,Jacksonville State,NA,NA,58,65,2020-02-20
401174058,Murray State,Eastern Illinois,NA,NA,60,63,2020-02-20
401171518,UNC Asheville,Radford,NA,NA,64,79,2020-02-20
401166588,Southern Utah,Northern Colorado,NA,NA,66,68,2020-02-20
401175013,Oral Roberts,Denver,NA,NA,96,100,2020-02-20
401175283,Pepperdine,Portland,NA,NA,66,59,2020-02-20
401175548,CSU Bakersfield,Utah Valley,NA,NA,58,72,2020-02-20
401166587,Sacramento State,Eastern Washington,NA,NA,76,77,2020-02-20
401166634,Northern Arizona,Idaho,NA,NA,78,61,2020-02-20
401171579,UC Davis,Cal Poly,NA,NA,77,62,2020-02-20
401171604,UC Santa Barbara,CSU Fullerton,NA,NA,75,66,2020-02-20
401175648,Grand Canyon,Seattle,NA,NA,89,95,2020-02-20
401170725,Stanford,Washington,NA,NA,72,64,2020-02-20
401166635,Montana State,Portland State,NA,NA,77,87,2020-02-20
401170724,UCLA,Utah,NA,NA,69,58,2020-02-20
401174432,Hawai'i,UC Riverside,NA,NA,56,55,2020-02-20
401175282,Loyola Marymount,Saint Mary's,NA,NA,51,57,2020-02-20
