date,game_id,home,away
2014-01-09,400496952,Louisville,Memphis
2014-01-09,400496953,Temple,South Florida
2014-01-09,400498119,Northern Arizona,Sacramento State
2014-01-09,400498120,Eastern Washington,Montana
2014-01-09,400498121,Portland State,Montana State
2014-01-09,400498122,North Dakota,Idaho State
2014-01-09,400498815,Central Connecticut,Wagner
2014-01-09,400498817,St. Francis (BKN),LIU Brooklyn
2014-01-09,400498818,Sacred Heart,Robert Morris
2014-01-09,400499141,East Tennessee State,Lipscomb
2014-01-09,400499142,Jacksonville,Stetson
2014-01-09,400499143,North Florida,Florida Gulf Coast
2014-01-09,400499144,South Carolina Upstate,Northern Kentucky
2014-01-09,400499389,Rice,Florida International
2014-01-09,400499390,Louisiana Tech,Florida Atlantic
2014-01-09,400499391,UTSA,Marshall
2014-01-09,400499392,North Texas,Southern Miss
2014-01-09,400499393,Tulsa,Tulane
2014-01-09,400499851,CSU Bakersfield,Grand Canyon
2014-01-09,400499852,UT Rio Grande Valley,Idaho
2014-01-09,400499853,New Mexico State,Seattle
2014-01-09,400501626,Purdue Fort Wayne,North Dakota State
2014-01-09,400501627,IUPUI,South Dakota State
2014-01-09,400502403,Little Rock,South Alabama
2014-01-09,400502404,Arkansas State,Troy
2014-01-09,400502405,Western Kentucky,Georgia State
2014-01-09,400502573,Quinnipiac,Manhattan
2014-01-09,400502781,Clemson,Florida State
2014-01-09,400502984,Cal Poly,Hawai'i
2014-01-09,400502985,CSU Northridge,UC Davis
2014-01-09,400502987,CSU Fullerton,UC Riverside
2014-01-09,400503159,Tennessee Tech,Eastern Illinois
2014-01-09,400503160,Jacksonville State,SIU-Edwardsville
2014-01-09,400503956,Houston Baptist,Stephen F. Austin
2014-01-09,400503957,New Orleans,Abilene Christian
2014-01-09,400503958,Texas A&M-CC,Northwestern State
2014-01-09,400503959,SE Louisiana,Incarnate Word
2014-01-09,400503960,Lamar,Nicholls
2014-01-09,400503961,Sam Houston State,McNeese
2014-01-09,400504523,Butler,DePaul
2014-01-09,400504524,Xavier,Marquette
2014-01-09,400506046,Binghamton,New Hampshire
2014-01-09,400506077,UCLA,Arizona
2014-01-09,400506096,VCU,George Mason
2014-01-09,400506118,USC,Arizona State
2014-01-09,400506166,Hartford,Maine
2014-01-09,400506351,Ole Miss,Auburn
2014-01-09,400506556,Oregon State,Stanford
2014-01-09,400506781,BYU,Pepperdine
2014-01-09,400506804,Portland,Gonzaga
2014-01-09,400507047,Oregon,California
2014-01-09,400508106,Wofford,The Citadel
2014-01-09,400508908,San Diego,Loyola Marymount
2014-01-09,400508997,Saint Mary's,Santa Clara
2014-01-09,400509974,Iowa,Northwestern
2014-01-09,400509975,Nebraska,Michigan
