number,name,position,height,weight,class,hometown,player_image
1,Javon Greene,G,"6' 4""",195 lbs,SR,"Mcdonough, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278360.png
2,Mark Calleja,G,"6' 2""",185 lbs,SR,"Hudson, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396644.png
3,DJ Patrick,F,"6' 6""",200 lbs,SO,"Powder Springs, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897129.png
4,Jalyn McCreary,F,"6' 8""",225 lbs,SO,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432050.png
5,Jake Boggs,F,"6' 7""",200 lbs,JR,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431899.png
10,Serrel Smith Jr.,G,"6' 4""",175 lbs,JR,"Saint Petersburg, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397185.png
11,Trey Moss,G,"6' 3""",180 lbs,FR,"Windermere, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4708220.png
14,Bayron Matos,F,"6' 9""",260 lbs,SO,"Santo Domingo, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4612507.png
15,Corey Walker Jr.,F,"6' 8""",215 lbs,FR,"Jacksonville, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4290822.png
20,Sam Hines Jr.,F,"6' 6""",215 lbs,SO,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702687.png
23,Caleb Murphy,G,"6' 4""",185 lbs,SO,"Youngstown, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4567587.png
24,Jamir Chaplin,G,"6' 5""",200 lbs,JR,"Norcross, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431925.png
33,Lamont Evans IV,G,"6' 0""",155 lbs,FR,"Hollywood, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897130.png
54,Russel Tchewa,C,"7' 0""",280 lbs,JR,"Douala, Cameroon",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432888.png
