number,name,position,height,weight,class,hometown,player_image
0,Chris Walker,G,"6' 6""",185 lbs,FR,"Wellington, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897213.png
1,DeAntoni Gordon,F,"6' 7""",210 lbs,JR,"Mobile, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431789.png
2,Alsean Evans,G,"6' 6""",195 lbs,SR,"Lakeland, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593934.png
3,Isaiah Palermo,G,"6' 5""",185 lbs,JR,"Kissimmee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431834.png
5,CJ White,G,"6' 5""",215 lbs,SR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396639.png
10,Marko Lukic,G,"6' 7""",195 lbs,JR,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432042.png
11,Marko Andric,G,"6' 2""",180 lbs,SO,"Belgrade, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702597.png
12,Jordan Jefferson,G,"6' 2""",165 lbs,FR,"Marietta, GA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897214.png
13,D.J. Smith,G,"6' 0""",150 lbs,FR,"North Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897215.png
15,Myron Gardner,F,"6' 6""",220 lbs,JR,"Detroit, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431772.png
20,Kevin Osawe,F,"6' 7""",210 lbs,JR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703072.png
22,Ethan Speaker,F,"6' 6""",200 lbs,FR,"Boulder City, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897216.png
25,Nikola Maric,F,"6' 10""",250 lbs,SR,"Trebinje, Bosnia & Herzegovina",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397558.png
33,Jovan Stulic,G,"6' 5""",205 lbs,JR,"Prigrevica, Serbia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432118.png
52,Admir Besovic,C,"7' 0""",250 lbs,SR,"Sarajevo, Bosnia & Herzegovina",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278627.png
55,Terrell Curtis II,G,"5' 10""",165 lbs,SR,"Maumelle, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397555.png
