number,name,position,height,weight,class,hometown,player_image
0,Joe Ostrowsky,G,"6' 0""",175 lbs,FR,"Mount Pleasant, MI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896530.png
1,Nigel Scantlebury,G,"6' 0""",170 lbs,JR,"Rochester, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703142.png
2,Davonte Sweatman,G,"5' 8""",145 lbs,FR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896531.png
3,Ian Krishnan,G,"6' 2""",180 lbs,JR,"Boyds, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397951.png
5,Hegel Augustin,G,"6' 3""",205 lbs,SR,"Queens, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896532.png
10,Zach Newkirk,G,"6' 1""",185 lbs,JR,"Raleigh, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593246.png
11,Tre Mitchell,G,"6' 3""",190 lbs,JR,"Phoenix, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4703143.png
12,Arian Dehnavi,C,"6' 10""",215 lbs,SO,"Montreal, PQ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896533.png
13,Abdul Momoh,F,"6' 7""",235 lbs,FR,"Carteret, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896534.png
14,Kyle Rocker,G,"6' 2""",180 lbs,FR,"Lawrence, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896535.png
15,Jayden Brown,F,"6' 8""",215 lbs,FR,"Providence, RI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896536.png
20,Stephane Ayangma,F,"6' 6""",215 lbs,SR,"Yaounde, Cameroon",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593248.png
21,Andre Snoddy,G,"6' 6""",210 lbs,FR,"Melville, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896537.png
22,Trenton McLaughlin,G,"6' 6""",190 lbs,FR,"Chandler, AZ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896538.png
23,Justice Ellison,G,"6' 5""",190 lbs,FR,"Windsor, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4896539.png
24,Ola Olamuyiwa,C,"6' 10""",230 lbs,SO,"Lagos, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593250.png
