number,name,position,height,weight,class,hometown,player_image
0,Landon Brenchley,G,"6' 4""",215 lbs,FR,"Providence, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897544.png
1,Travis Wagstaff,F,"6' 7""",185 lbs,SO,"Salt Lake City, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593977.png
2,Sean Bairstow,G,"6' 8""",190 lbs,JR,"Brisbane, QLD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593102.png
3,Steven Ashworth,G,"6' 1""",170 lbs,SO,"Alpine, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701991.png
4,Brandon Horvath,F,"6' 10""",210 lbs,SR,"West River, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279162.png
5,RJ Eytle-Rock,G,"6' 4""",225 lbs,SR,"London, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4396591.png
10,Cade Potter,F,"6' 8""",230 lbs,FR,"Orange, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897545.png
11,Max Shulga,G,"6' 4""",197 lbs,SO,"Kyiv, Ukraine",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701992.png
12,Szymon Zapala,C,"6' 11""",240 lbs,SO,"Zaborze, Poland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701993.png
13,Conner Gillis,G,"6' 2""",150 lbs,SO,"Charlotte, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897546.png
14,Connor Odom,G,"5' 11""",165 lbs,SO,"Annapolis, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702227.png
15,Rylan Jones,G,"6' 0""",178 lbs,JR,"Holladay, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431751.png
21,Norbert Thelissen,F,"6' 7""",218 lbs,SO,"Hertogenbosch, Netherlands",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897547.png
22,Brock Miller,G,"6' 5""",200 lbs,SR,"Sandy, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278721.png
24,Zee Hamoda,F,"6' 7""",170 lbs,FR,"Riffa, Bahrain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897548.png
32,Trevin Dorius,C,"7' 0""",240 lbs,JR,"Heber City, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066764.png
34,Justin Bean,F,"6' 7""",210 lbs,SR,"Moore, OK",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278720.png
35,Matthew Wickizer,F,"6' 9""",210 lbs,SO,"North Salt Lake, UT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4701997.png
