number,name,position,height,weight,class,hometown,player_image
0,Donavan Moore,G,"6' 3""",180 lbs,SO,"Hillsboro, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702931.png
1,Mitch Listau,G,"6' 4""",195 lbs,SO,"Waunakee, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398299.png
2,Kamari McGee,G,"6' 0""",--,FR,"Racine, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897723.png
3,Japannah Kellogg III,F,"6' 8""",190 lbs,FR,"Ames, IA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592887.png
4,Blayton Williams,G,"6' 3""",175 lbs,JR,"West Memphis, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702922.png
5,Lucas Stieber,G,"6' 3""",185 lbs,FR,"Green Bay, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592889.png
11,Cade Meyer,F,"6' 8""",--,FR,"Monroe, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897724.png
12,Cem Kirciman,F,"6' 8""",220 lbs,FR,"Bursa, Turkey",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702925.png
13,Ryan Claflin,F,"6' 6""",190 lbs,FR,"Brussels, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702926.png
14,Randy Tucker,G,"6' 4""",--,SO,"Rock Island, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897725.png
15,Donovan Ivory,G,"6' 6""",190 lbs,SO,"Kaukauna, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592915.png
21,Tutu Majok,F,"6' 9""",--,SO,"Cairo, Egypt",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897726.png
22,Brayden Dailey,F,"6' 7""",--,FR,"Cuba City, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897727.png
23,Emmanuel Ansong,F,"6' 4""",195 lbs,JR,"Bordentown, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702930.png
55,Nate Jenkins,G,"6' 2""",199 lbs,SO,"Delafield, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592209.png
