number,name,position,height,weight,class,hometown,player_image
0,Mason Gillis,F,"6' 6""",230 lbs,SO,"New Castle, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431753.png
1,Brian Waddell,F,"6' 7""",185 lbs,FR,"Carmel, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4823976.png
2,Eric Hunter Jr.,G,"6' 4""",175 lbs,SR,"Indianapolis, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397243.png
3,Caleb Furst,F,"6' 10""",230 lbs,FR,"Fort Wayne, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433598.png
4,Trey Kaufman-Renn,F,"6' 9""",225 lbs,JR,"Sellersburg, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4905129.png
5,Brandon Newman,G,"6' 5""",200 lbs,SO,"Valparaiso, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592726.png
11,Isaiah Thompson,G,"6' 1""",160 lbs,JR,"Zionsville, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431749.png
14,Jared Wulbrun,G,"5' 10""",180 lbs,SR,"Stanford, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4405098.png
15,Zach Edey,C,"7' 4""",295 lbs,SO,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4600663.png
21,Matt Frost,F,"6' 5""",200 lbs,JR,"Columbus, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592727.png
22,Chase Martin,G,"6' 3""",180 lbs,SO,"Columbia, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702334.png
23,Jaden Ivey,G,"6' 4""",195 lbs,SO,"South Bend, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433218.png
25,Ethan Morton,G,"6' 6""",215 lbs,SO,"Butler, PA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433151.png
34,Carson Barrett,G,"6' 5""",215 lbs,SO,"Lafayette, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702333.png
50,Trevion Williams,F,"6' 10""",255 lbs,SR,"Chicago, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397246.png
55,Sasha Stefanovic,G,"6' 5""",205 lbs,SR,"Crown Point, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277985.png
