number,name,position,height,weight,class,hometown,player_image
0,Brandin Podziemski,G,"6' 5""",200 lbs,FR,"Muskego, WI",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4709138.png
1,Trent Frazier,G,"6' 2""",175 lbs,SR,"Wellington, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277936.png
2,Connor Serven,F,"6' 9""",235 lbs,SO,"Bushnell, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702097.png
3,Jacob Grandison,G,"6' 6""",210 lbs,SR,"Oakland, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4280073.png
4,Omar Payne,F,"6' 10""",240 lbs,JR,"Kissimmee, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432825.png
5,Andre Curbelo,G,"6' 1""",175 lbs,SO,"Vega Baja, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432195.png
10,Luke Goode,G,"6' 7""",200 lbs,FR,"Fort Wayne, IN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683743.png
11,Alfonso Plummer,G,"6' 1""",180 lbs,SR,"Fajardo, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592434.png
12,Brandon Lieb,C,"7' 0""",220 lbs,SO,"Deerfield, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4684285.png
13,Benjamin Bosmans-Verdonk,F,"6' 8""",235 lbs,SO,"Lommel, Belgium",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592607.png
15,RJ Melendez,G,"6' 7""",205 lbs,FR,"Arecibo, Puerto Rico",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683738.png
20,Da'Monte Williams,G,"6' 3""",215 lbs,SR,"Peoria, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4277940.png
21,Kofi Cockburn,C,"7' 0""",285 lbs,JR,"Kingston, Jamaica",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432828.png
22,Austin Hutcherson,G,"6' 6""",190 lbs,SR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592608.png
33,Coleman Hawkins,F,"6' 10""",215 lbs,SO,"Sacramento, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432976.png
NA,Dain Dainja,F,"6' 9""",270 lbs,FR,"Brooklyn Park, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432189.png
