number,name,position,height,weight,class,hometown,player_image
0,Jaden Cooper,G,"6' 3""",170 lbs,FR,"Goldsboro, NC",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898212.png
1,Luke Bolster,G,"6' 0""",175 lbs,SR,"New York, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279465.png
2,Ben Milstein,G,"5' 10""",165 lbs,SR,"Boca Raton, FL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397925.png
3,Zavian McLean,G,"6' 4""",203 lbs,SO,"Ismire, Turkey",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702974.png
4,Liam Murphy,F,"6' 7""",220 lbs,SO,"Staten Island, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702975.png
5,Emmanuel Onuama,F,"6' 8""",219 lbs,JR,"Aguleri, Nigeria",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593294.png
10,Asa Shannon,F,"6' 6""",185 lbs,JR,"Hyattsville, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593295.png
11,Josh Odunowo,F,"6' 6""",195 lbs,SO,"Laurel, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702976.png
12,Cameron Shockley-Okeke,G,"6' 6""",197 lbs,JR,"Norwalk, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593296.png
14,Eddie Turner III,G,"6' 2""",174 lbs,JR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593297.png
15,Geronimo Rubio De La Rosa,G,"6' 2""",170 lbs,FR,"Santiago, Dominican Republic",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898213.png
20,Robbie Stankard,F,"6' 9""",225 lbs,FR,"Westwood, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898214.png
24,Ike Nweke,F,"6' 7""",248 lbs,SR,"Woodbine, MD",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397926.png
25,Patrick Harding,F,"6' 9""",237 lbs,JR,"Fairfield, CT",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702977.png
32,Maka Ellis,G,"6' 5""",175 lbs,SR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397927.png
34,Jake Tavroff,F,"6' 9""",230 lbs,FR,"Oceanside, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4898215.png
35,Noah Robledo,F,"6' 5""",167 lbs,FR,"Leander, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4683745.png
