number,name,position,height,weight,class,hometown,player_image
0,Sekou Toure,G,"6' 5""",195 lbs,SR,"Conakry, Guinea",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397642.png
1,Jay Nagle,F,"6' 8""",215 lbs,SR,"Vacaville, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397643.png
2,Josh Pierre-Louis,G,"6' 4""",190 lbs,JR,"Plainfield, NJ",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431795.png
3,Ajare Sanni,G,"6' 3""",180 lbs,JR,"Houston, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397676.png
4,Cole Anderson,G,"6' 4""",185 lbs,FR,"Fresno, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4900668.png
5,Miles Norris,F,"6' 10""",220 lbs,SR,"San Diego, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397104.png
10,Calvin Wishart,G,"6' 2""",185 lbs,JR,"Delano, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397521.png
11,Zach Harvey,G,"6' 6""",190 lbs,JR,"Overland Park, KS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592899.png
12,Amadou Sow,F,"6' 9""",235 lbs,SR,"Bamako, Mali",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397644.png
13,Ajay Mitchell,G,"6' 4""",180 lbs,FR,"Liege, Belgium",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4900671.png
14,Jakov Kukic,F,"6' 10""",225 lbs,SO,"Split, Croatia",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4431850.png
23,Ariel Bland,F,"6' 7""",215 lbs,FR,"Eden Prairie, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4900669.png
24,Robinson Idehen,F,"6' 10""",225 lbs,SR,"Tudela, Spain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397646.png
40,David Pickles,F,"6' 10""",235 lbs,FR,"Seattle, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4900672.png
50,Gage Gomez,G,"6' 3""",190 lbs,SO,"Arroyo Grande, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702594.png
51,Henry Hartwell,G,"6' 5""",180 lbs,FR,"Oceanside, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4900670.png
53,Max Sheldon,G,"5' 11""",180 lbs,FR,"Santa Barbara, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4900673.png
