number,name,position,height,weight,class,hometown,player_image
0,Kedrian Johnson,G,"6' 3""",185 lbs,SR,"Dallas, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279756.png
1,Pauly Paulicap,F,"6' 8""",235 lbs,SR,"Elmont, NY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4279706.png
2,Kobe Johnson,G,"6' 3""",210 lbs,FR,"Canton, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4686333.png
3,Gabe Osabuohien,F,"6' 7""",240 lbs,SR,"Toronto, ON",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4278051.png
4,Jamel King,F,"6' 7""",190 lbs,FR,"Uniontown, AL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4433227.png
5,Dimon Carrigan,F,"6' 9""",230 lbs,SR,"Boston, MA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592849.png
10,Malik Curry,G,"6' 1""",190 lbs,SR,"Wilmington, DE",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592874.png
11,Jalen Bridges,F,"6' 7""",225 lbs,SO,"Fairmont, WV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432946.png
12,Taz Sherman,G,"6' 4""",190 lbs,SR,"Missouri City, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592307.png
13,Isaiah Cottrell,F,"6' 10""",245 lbs,FR,"Las Vegas, NV",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4432201.png
22,Sean McNeil,G,"6' 3""",205 lbs,SR,"Union, KY",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4592306.png
23,Seny N'Diaye,F,"6' 10""",245 lbs,SO,"Dakar, Senegal",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4700819.png
32,James Okonkwo,F,"6' 8""",230 lbs,FR,"Maidstone, England",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897777.png
45,Seth Wilson,G,"6' 1""",215 lbs,FR,"Lorain, OH",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4581445.png
