number,name,position,height,weight,class,hometown,player_image
0,Payton Moore,G,"6' 4""",215 lbs,JR,"Los Angeles, CA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4397687.png
1,Tevin Smith,G,"6' 5""",195 lbs,FR,"Danville, IL",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897287.png
2,KJ Hunt,G,"6' 3""",170 lbs,JR,"Little Rock, AR",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593678.png
3,Korey Hess,G,"5' 11""",160 lbs,SO,"Centennial, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702683.png
4,Taelyr Gatlin,G,"6' 3""",180 lbs,SR,"Jackson, MS",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4398061.png
5,Coban Porter,G,"6' 4""",200 lbs,FR,"Columbia, MO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897288.png
10,Drake Muller,G,"6' 4""",195 lbs,SO,"Cedar Hill, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4702684.png
11,Jordan Johnson,G,"6' 1""",170 lbs,SO,"Memphis, TN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897289.png
13,Felipe Motta,F,"6' 7""",196 lbs,FR,"Lecce, Italy",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897290.png
15,Pedro Lopez-Sanvicente,F,"6' 8""",200 lbs,FR,"Canary Islands, Spain",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897291.png
22,Tristan Green,F,"6' 9""",220 lbs,SR,"Boerne, TX",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593703.png
23,James Sanders IV,F,"6' 3""",200 lbs,JR,"Fountain, CO",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4600003.png
24,Michael Henn,F,"6' 8""",225 lbs,SR,"Bellevue, WA",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4066923.png
25,Touko Tainamo,F,"6' 9""",210 lbs,FR,"Helsinki, Finland",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4897292.png
42,JaVonni Bickham,F,"6' 6""",225 lbs,JR,"Minneapolis, MN",https://a.espncdn.com/combiner/i?img=/i/headshots/mens-college-basketball/players/full/4593704.png
